,Issue_id,Priority,Duplicated_issue,Title,Description
11,2308,P1,,"['workbench', 'action', 'example']","['problems', 'example', 'comibm', 'reference', 'plugin', 'fix', 'eclipse', 'platform', 'toolbar', 'button', 'pencil', 'example', 'workbench', 'action', 'follow', 'print', 'console', 'create', 'action', 'reason', 'plugin', 'unable']"
12,2346,P3,,"['workbench', 'examples']","['examples', 'require', 'workbench', 'runnables', 'package', 'launcher', 'similar', 'examples']"
13,2410,P3,,"['request', 'hyperlinks', 'window']","['reference', 'eclipse', 'window', 'hyperlinks', 'include', 'noticehtml']"
14,2411,P3,,"['problems', 'hierarchy']","['copyright', 'copyright', 'copyright', 'copyright', 'copyright', 'copyright', 'follow', 'unused', 'delete', 'package', 'private', 'copyright', 'copyright', 'copyright', 'copyright', 'similar', 'abstract', 'superclasses', 'copyright', 'indication', 'comment', 'prefer']"
15,2503,P3,,"['javaeditor', 'example', 'work']","['pluginxml', 'specify', 'library', 'plugin', 'directory', 'sefexamplesjar', 'rename', 'work', 'change', 'pluginxml', 'sefexamplejar', 'properly', 'postrelease', 'rename', 'switch', 'pluginxml']"
16,2530,P3,,"['globalactions', 'problems', 'desktop']","['create', 'asahatasan', 'designer', 'follow', 'filesave', 'filesave', 'filesave', 'filesave', 'framesave', 'frame', 'filesave', 'framesave', 'frame', 'studio', 'classic', 'homepage', 'builder', 'edit', 'follow', 'function', 'filesave', 'current', 'focus', 'filesave', 'document', 'current', 'eclipse', 'filesave', 'framesave', 'framessave', 'frame', 'active', 'editors', 'frame', 'different', 'eclipse', 'framework', 'dosave', 'function', 'designer', 'distinguish', 'support', 'implement', 'require', 'ability', 'specify', 'appear', 'tailor', 'active']"
17,2532,P4,,"['workbench', 'plugin', 'load', 'message', 'status']","['shorter', 'emphasize', 'plugin', 'load', 'message', 'status', 'load', 'plugin', 'load', 'management', 'load', 'default']"
18,2669,P4,,['performance'],"['debuggers', 'coordinate', 'fairly', 'getviews', 'create', 'process', 'linear', 'search', 'optimize']"
19,2926,P3,,"['problems', 'read', 'product', 'platform']","['platform', 'product', 'initialization', 'work', 'properly', 'useset', 'return', 'value', 'readinifile', 'method', 'example', 'return', 'plugin', 'return', 'check', 'eclipse', 'continue', 'startup', 'tovarious', 'errors', 'errors', 'click', 'errors', 'exit', 'eclipse', 'itpuiwinnt', 'return', 'read']"
20,2985,P3,,"['miss', 'copyright', 'notice']","['copyright', 'notice', 'stream']"
21,3009,P3,,['directory'],"['francis', 'see', 'tempplatform', 'directory', 'deploy', 'indexproperties', 'vary', 'number', 'contain', 'look', 'directory', 'create', 'create', 'delete', 'load', 'information']"
22,3015,P3,,"['workspace', 'elementtree', 'concurrency']","['elementtree', 'concurrency', 'specially', 'multiples', 'readers', 'writer']"
23,3022,P3,,['javadoc'],"['package', 'general', 'cleanup', 'packagehtml', 'javadoc', 'javadoc', 'public', 'protect', 'method', 'constructor', 'interface', 'boilerplate', 'bnoteb', 'classinterface', 'interim', 'development', 'expect', 'change', 'significantly', 'reach', 'stability', 'available', 'solicit', 'feedback', 'pioneer', 'adopters', 'understand', 'certainly', 'break', 'repeatedly', 'evolve', 'notify', 'close', 'package', 'official', 'generate', 'javadoc', 'boilerplate', 'package', 'separate']"
24,3025,P3,,"['miss', 'plugin', 'extension']","['target', 'management', 'plugin', 'declare', 'follow', 'extension', 'extensionpoint', 'nametargets', 'idtargets', 'extension', 'point', 'plugin', 'document', 'plugins', 'subdirectory']"
25,3030,P3,,"['runtime', 'plugin', 'load', 'support', 'filter']","['reminder', 'discussion', 'work', 'discovery', 'external', 'plugins', 'plugins', 'installation', 'eclipse', 'product', 'rundebug', 'conclude', 'follow', 'condition', 'platform', 'similar', 'parseplugins', 'point', 'eclipse', 'installation', 'return', 'include', 'installation', 'filter', 'basically', 'answer', 'follow', 'represent', 'directoryurl', 'eclipsebased', 'product', 'plugin', 'model', 'eventually', 'start', 'product', 'resolve', 'plugin', 'model', 'present', 'external', 'plugins', 'make', 'dependencies', 'finally', 'launch', 'runtime', 'eclipse', 'filter', 'plugins', 'override', 'plugins', 'workspace', 'plugins', 'pdeworkingfile', 'conclude', 'ensure', 'option', 'continue', 'filter', 'resolve', 'filter', 'need', 'filter', 'apply', 'create', 'move', 'investigation']"
26,3035,P3,,"['duplicate', 'structure', 'create', 'create', 'metadata']","['unzip', 'driver', 'eclipse', 'regular', 'encounter', 'directoryfile', 'permission', 'problems', 'finally', 'create', 'metadata', 'notice', 'mirror', 'structure', 'directories', 'create', 'relative', 'specifically', 'structure', 'update', 'manager', 'problem', 'describe', 'quickly', 'substitute', 'knock', 'result', 'string', 'substring', 'useful', 'windows', 'problems', 'run', 'environtment', 'run', 'locally', 'network', 'network', 'server', 'permission', 'problems', 'extract', 'program', 'extract', 'structure', 'directories', 'run', 'eclipse', 'pass', 'arguments', 'platform', 'move', 'investigation', 'likely', 'manipulation', 'problem', 'iverelinux', 'directory', 'create', 'idebeta']"
27,3036,P3,,"['tmpplatform', 'relative', 'eclipse']","['unzip', 'driver', 'eclipse', 'regular', 'encounter', 'directoryfile', 'permission', 'problems', 'finally', 'create', 'metadata', 'notice', 'structure', 'call', 'tmpplatform', 'shouldnt', 'directory', 'startup', 'share', 'multiuser', 'precise', 'eclipse', 'eclipse', 'startup', 'script', 'structure', 'suspect', 'metadata', 'tmpplatform', 'create', 'invoke', 'eclipse', 'eclipse', 'hisher', 'directory', 'wouldnt', 'problem', 'default', 'creation', 'userspecific', 'location', 'specify', 'platform', 'mechanism', 'move', 'investigation', 'write', 'return', 'wonder', 'actually', 'check', 'location', 'identify', 'javaiotmpdir', 'writable', 'problem', 'platforms', 'run', 'install', 'filename', 'indexproperties', 'try', 'problems', 'metadata', 'optimal', 'download', 'different', 'run', 'platforms', 'run', 'instance', 'platform', 'actually', 'prefix', 'cacheproperties', 'metadata', 'workspace', 'want', 'cache', 'directory', 'optimize', 'download']"
28,3056,P3,,"['possible', 'problem', 'deal', 'multiple', 'plugins', 'idversion']","['understand', 'duplicate', 'plugins', 'possible', 'plugin', 'development', 'different', 'plugins', 'version', 'load', 'plugin', 'registry', 'happen', 'work', 'examples', 'latest', 'plugins', 'development', 'edition', 'start', 'selfhosting', 'eclipse', 'copy', 'include', 'registry', 'differences', 'versions', 'change', 'class', 'additional', 'dependency', 'additional', 'dependency', 'cause', 'problems', 'try', 'reference', 'class', 'introduce', 'plugins', 'runtime', 'environment', 'dependency', 'classloader', 'fail', 'issue', 'quirk', 'fetch', 'pluginregistry', 'dependency', 'figure', 'copy', 'plugin', 'second', 'problem', 'practice', 'helpful', 'couple', 'discard', 'plugins', 'version', 'registry', 'disambiguate', 'duplicate', 'append', 'character', 'version', 'number', 'plugin', 'version', 'registred', 'assertions', 'plugin', 'version']"
29,3061,P3,,"['wordsearch', 'example']","['fire', 'uimain', 'follow', 'parameters', 'application', 'search', 'battleship', 'follow', 'information', 'method']"
30,3074,P3,,"['external', 'platform', 'classpath']","['usecases', 'library', 'instal', 'machine', 'plugin', 'create', 'plugin', 'difficult', 'install', 'location', 'different', 'machine', 'install', 'mandate', 'particular', 'location', 'standard', 'answer', 'classpath', 'classloader', 'platform', 'alternatives', 'create', 'plugin', 'plugin', 'bootpath', 'alternatives', 'loader', 'parent', 'bootloader', 'mechanism', 'people', 'platform', 'external', 'plugin', 'classpath', 'environment', 'classpath', 'plugin', 'library', 'install', 'actual', 'environment', 'install', 'locatoin', 'external', 'product', 'ignore', 'libjar', 'normal', 'process', 'requirement', 'surface', 'basically', 'current', 'structure', 'people', 'will', 'supply', 'plugins', 'eclipse', 'developers', 'create', 'plugin', 'clearly', 'people', 'expect', 'install', 'structure', 'investigate', 'moment', 'require']"
31,3088,P4,,"['runtime', 'export', 'visibility', 'filter', 'ignore', 'development']","['run', 'development', 'class', 'load', 'mypluginbin', 'appear', 'visibility', 'filter', 'export', 'library', 'pluginxml', 'ignore', 'change', 'runtime', 'behavior', 'selfhosting', 'run']"
32,3089,P3,,"['translate', 'contribute', 'fragment']","['fragmentaware', 'inside', 'plugin', 'directory', 'consequently', 'versions', 'contribute', 'fragment', 'shouldnt', 'classpath', 'normal', 'plugin', 'loader', 'actually', 'unclear', 'different', 'loader', 'current', 'limit', 'find', 'resource', 'bundle', 'install', 'plugin', 'bundle', 'library', 'directories', 'statement', 'evolve', 'predate', 'fragment', 'workbench', 'translate', 'resource', 'bundle', 'actual', 'plugins', 'specify', 'library', 'loader', 'cod', 'get', 'load', 'question', 'correct', 'semantics', 'support', 'possible', 'choices', 'loader', 'classpath', 'include', 'plugin', 'detect', 'fragment', 'morally', 'equivalent', 'current', 'support', 'plugin', 'fragment', 'directory', 'plugin', 'loader', 'load', 'require', 'plugins', 'specify', 'library', 'default', 'loader', 'parent', 'plugin', 'loader', 'preserve', 'current', 'behavior', 'downside', 'regular', 'search', 'fragment', 'fragment', 'choice', 'specify', 'library', 'expose', 'property', 'bundle', 'supply', 'library', 'handle', 'second', 'think', 'parent', 'loader', 'search', 'plugin', 'directory', 'loader', 'classpath', 'plugin', 'directory', 'classpath', 'plugin', 'loader', 'option', 'things', 'look', 'option', 'cause', 'classloaders', 'plugins', 'contribute', 'create', 'workbench', 'startup', 'workbench', 'look', 'string', 'option', 'cause', 'plugin', 'loaders', 'create', 'operation', 'plugin', 'loaders', 'actually', 'search', 'bundle', 'option', 'cause', 'prereq', 'loader', 'search', 'search', 'guarantee', 'bundle', 'unscientific', 'measurements', 'option', 'simplest', 'follow', 'configuration', 'machine', 'launch', 'selfhosted', 'eclipse', 'example', 'plugins', 'run', 'run', 'runtime', 'trace', 'enable', 'time', 'perspectives', 'startup', 'resource', 'script', 'startup', 'complete', 'change', 'option', 'startup', 'complete', 'appear', 'startup', 'create', 'loaders', 'contrinuted', 'elements', 'perform', 'longer', 'lookup', 'search', 'bundle', 'second', 'machine', 'examples', 'configuration', 'likely', 'plugins', 'contribute', 'correspond', 'increase', 'startup', 'option', 'marginally', 'slower', 'current', 'support', 'basically', 'pay', 'performance', 'option', 'conclusion', 'actual', 'creation', 'loaders', 'unnecessary', 'search', 'prerequisite', 'guarantee', 'bundle', 'multipled', 'localebased', 'qualify', 'search', 'create', 'itpcorewinnt', 'translate', 'support', 'partial', 'option', 'keep', 'revisit', 'stream']"
33,3092,P3,,['fragment'],"['desire', 'behavior', 'notice', 'specify', 'fragment', 'run', 'locale', 'nlenus', 'directories', 'content', 'loader', 'classpath', 'nlenus', 'directory', 'locale', 'specification', 'construct', 'search', 'include', 'locale', 'variations', 'current', 'locale']"
34,3093,P3,,"['library', 'entries', 'handle', 'properly']","['pluginfragment', 'library', 'namenl', 'result', 'classpath', 'plugin']"
35,3111,P3,,"['plugin', 'cache']","['classloader', 'mechanisms', 'change', 'resolve', 'platform', 'construct', 'loader', 'improve', 'performance', 'sideeffect', 'cause', 'cache', 'support', 'platform', 'support', 'remotely', 'instal', 'plugins', 'bypass', 'enable', 'probably', 'approach', 'pass', 'classpath', 'platform', 'construct', 'superclass', 'classpath', 'loader', 'classpath', 'aslocalurl', 'superaddurl', 'trigger', 'cache', 'remote', 'loader', 'construction', 'current', 'resolve', 'loader', 'construction']"
36,3115,P3,,"['equivalent', 'pluginfind', 'plugin', 'activation']","['pluginfind', 'locate', 'variants', 'nonjava', 'resources', 'workbench', 'current', 'cause', 'plugin', 'activation', 'plugin', 'object', 'instead']"
37,3141,P3,,"['severe', 'shutdown', 'revert']","['revert', 'earlier', 'personal', 'instal', 'eclipse', 'delete', 'fragment', 'start', 'revert', 'information', 'request']"
38,3142,P3,,"['remove', 'share', 'plugins']","['version', 'plugin', 'multiple', 'versions', 'plugin', 'support', 'libraries', 'handle', 'plugins', 'fragment', 'component', 'unconfigured', 'remove', 'launch', 'active', 'components', 'plugins', 'setplugin', 'current', 'structure', 'candidate', 'current', 'support', 'accumulate', 'plugins', 'versions', 'revert']"
39,3143,P3,,"['startup', 'discovery', 'version', 'conflict', 'component']","['startup', 'discover', 'version', 'component', 'conflict', 'instal', 'configuration', 'process', 'recent', 'version', 'conflict', 'component', 'registry', 'filter', 'version', 'component', 'correct', 'startup', 'discovery', 'inactivate', 'conflict', 'components', 'plugins', 'fragment']"
40,3144,P3,,"['startup', 'conflict', 'configuration']","['configuration', 'component', 'reference', 'configuration', 'install', 'component', 'conflict', 'configuration', 'startup', 'handle', 'accept', 'configuration', 'active', 'reject', 'component', 'dialog', 'configuration', 'require', 'component', 'miss']"
41,3145,P3,,"['update', 'component', 'pluginsactive', 'incorrect']","['install', 'component', 'version', 'dangle', 'component', 'install', 'version', 'include', 'component', 'update', 'configuration', 'install', 'component', 'updatecfg', 'correct', 'list', 'pluginsactive', 'incorrect', 'list', 'active', 'apply', 'components', 'fragment', 'component', 'update', 'pluginsactive', 'fragmentsactive', 'incorrect']"
42,3146,P3,,"['revert', 'previous', 'installation', 'incorrect']","['eclipse', 'install', 'eclipse', 'eclipse', 'update', 'eclipse', 'eclipse', 'revert', 'previous', 'installation', 'contain', 'updatecfg']"
43,3148,P3,,"['runtime', 'update', 'installation', 'failedcrashed']","['install', 'component', 'orgeclipse', 'halfway', 'process', 'eclipse', 'plenty', 'startup', 'eclipse', 'updatecfg', 'runtime', 'modify', 'orgeclipsecore', 'plugin', 'installation', 'fail', 'plugins', 'clean']"
44,3151,P3,,"['software', 'update', 'preference']","['preferences', 'dialog', 'window', 'preferences', 'notice', 'software', 'update', 'software', 'update', 'pluginxml', 'extension', 'extension', 'extension', 'string', 'software', 'update', 'add', 'itpupdatewinnt', 'string', 'update', 'preferences']"
45,3154,P3,,"['install', 'share']","['eclipseorg', 'subject', 'multiple', 'share', 'eclipse', 'install', 'francisco', 'ciscocaibmcom', 'organization', 'eclipsecorner', 'newsgroups', 'eclipsetools', 'reference', 'thank', 'believe', 'reasonable', 'software', 'update', 'installable', 'authority', 'theoretically', 'possible', 'software', 'update', 'prompt', 'password', 'proper', 'authentication', 'log', 'klicnik', 'ability', 'single', 'install', 'design', 'point', 'eclipse', 'learn', 'experience', 'ensure', 'plugins', 'have', 'access', 'installation', 'plugin', 'exactly', 'instal', 'normal', 'access', 'eclipse', 'protocol', 'map', 'launch', 'share', 'eclipse', 'have', 'writeable', 'workbench', 'actual', 'resources', 'find', 'plugin', 'write', 'access', 'directory', 'program', 'scenario', 'consciously', 'program', 'provide', 'mention', 'discussion', 'thread', 'newsgroup', 'question', 'plugins', 'configuration', 'software', 'update', 'function', 'disable', 'install', 'update', 'share', 'update', 'share', 'install', 'access', 'update', 'native', 'installer', 'update', 'support']"
46,3158,P3,,"['format', 'require']","['windows', 'japanese', 'english', 'format', 'display', 'software', 'update', 'history', 'revert', 'recommend', 'format', 'runtime', 'locale', 'component', 'installation', 'software', 'update', 'software', 'update', 'revert', 'installation', 'field', 'display', 'japanese', 'runtime', 'locale', 'format', 'move', 'installupdate']"
47,3159,P3,,"['severe', 'platform', 'server']","['update', 'server', 'proper', 'configuration', 'update', 'management', 'platform', 'completely', 'nonresponsive', 'platform']"
48,3160,P3,,"['unable', 'reinstall', 'previously', 'instal', 'optional', 'component']","['location', 'install', 'configuration', 'subcomponents', 'restart', 'workbench', 'remove', 'configuration', 'restart', 'workbench', 'install', 'configuration', 'subcomponent', 'restart', 'workbench', 'attempt', 'component', 'configuration', 'update', 'configuration', 'unable', 'select', 'component', 'status', 'updatecfg', 'historycount', 'activeinactive', 'eofeof']"
49,3161,P3,,"['updatecfg', 'reference', 'flush', 'directories']","['number', 'installation', 'histories', 'install', 'restart', 'workbench', 'remove', 'removable', 'software', 'update', 'dialog', 'restart', 'workbench', 'directories', 'remove', 'updatecfg', 'contain', 'pluginsinactive', 'reference', 'nonexistent', 'entities', 'historycount', 'eofeof', 'unable', 'reproduce', 'start', 'scratch']"
50,3164,P3,,"['tolerate', 'plugin', 'fragment', 'directories', 'version', 'suffix']","['support', 'simple', 'install', 'investigate', 'update', 'manager', 'tolerate', 'plugin', 'fragment', 'directory', 'version']"
51,3166,P3,,['descriptive'],"['receive', 'meaningful', 'handle', 'follow', 'condition', 'manifest', 'content', 'list', 'manifest', 'exactly', 'miss', 'content', 'list', 'manifest', 'exactly', 'extraneous']"
52,3167,P3,,"['mandatory', 'config', 'available', 'install', 'disallow', 'instal', 'product']","['fix', 'scenario', 'mandatory', 'component', 'config', 'available', 'install', 'wonder', 'disable', 'entire', 'config', 'instal', 'config', 'instal', 'danger', 'component', 'installable', 'updatable', 'mandate', 'configa', 'installation', 'configa', 'version', 'upgrade', 'component', 'component', 'installable', 'updatable', 'mandate', 'configs', 'installation', 'config', 'upgrade', 'component', 'testcases', 'scenarios', 'original', 'scenario', 'configuration', 'exist', 'remote', 'server', 'contain', 'component', 'eclipse', 'platform', 'remote', 'server', 'disallow', 'selection', 'component', 'selection', 'configuration', 'install', 'version', 'configuration', 'contain', 'version', 'allow', 'install', 'currently', 'instal', 'selectable', 'update', 'config', 'component', 'dangle', 'version', 'update']"
53,3168,P3,,"['install', 'optional', 'component', 'configuration']","['install', 'optional', 'instal', 'component', 'similar', 'itpupdateall', 'install', 'component', 'configuration', 'component', 'preinstalled', 'scenario', 'select', 'deselect', 'optional', 'select', 'component', 'instal', 'configuration', 'relate', 'scenarios', 'component', 'preinstalled', 'configuration', 'subcomponent', 'preinstalled']"
54,3169,P3,,"['undounzip', 'remove', 'filesys']","['installation', 'fail', 'remove', 'define', 'installxml', 'inside', 'plugin', 'previously', 'instal', 'component', 'component', 'instal', 'contain', 'plugin', 'installation', 'fail', 'remove', 'plugin', 'remove', 'actually', 'unzip', 'stag', 'things', 'actual', 'location', 'everythings', 'theres', 'chance', 'failure']"
55,3170,P3,,"['eclipse', 'crash', 'plugin', 'incorrect']","['incomplete', 'eclipse', 'crash', 'unzip', 'plugin', 'pending', 'delete', 'plugin', 'plugin', 'clean', 'platform', 'startup', 'component', 'remove', 'instal', 'successfully', 'previous', 'operation', 'installpending', 'parcel', 'implement', 'define', 'operation', 'parcel', 'register', 'unzip', 'operation', 'define', 'operation', 'confirm', 'everythings', 'unzip', 'operation', 'register', 'unzip', 'component', 'plugins', 'unzip', 'dounzip', 'confirm', 'unzip', 'dounzip', 'undounzip']"
56,3172,P3,,"['install', 'components', 'happen']","['install', 'components', 'altogether', 'installation', 'usually', 'component', 'instal', 'choke']"
57,4551,P4,,"['run', 'explorers', 'cause']","['run', 'explorer', 'examples', 'vajava', 'test', 'instal', 'previous', 'versions', 'smalltalk', 'explicitly', 'prevent', 'happen', 'investigate']"
58,4644,P4,,"['display', 'embed', 'activex', 'reliable']","['browse', 'component', 'embed', 'navigate', 'display', 'browser', 'appear', 'events', 'handle', 'activex', 'component', 'drivers', 'cursor', 'change', 'hover', 'correctly', 'position', 'especially', 'navigate', 'happen', 'reproduce', 'problem', 'follow', 'change', 'plugin', 'modify', 'topicsxml', 'topics', 'idtopics', 'hrefrefhtml', 'hrefrefhtml', 'labellinks', 'hreflinkshtml', 'hreftaskshtml', 'topics', 'create', 'linkshtml', 'plugin', 'directory', 'follow', 'servicesabr', 'service', 'description', 'language', 'wsdlabr', 'description', 'discovery', 'integration', 'uddiabr', 'object', 'access', 'protocol', 'soapap', 'remove', 'metadata', 'directory', 'eclipse', 'navigation', 'expand', 'topics', 'select', 'topics', 'browser', 'number', 'browser', 'eclipse', 'project', 'appear', 'cause', 'problem', 'appear', 'need', 'activex', 'component', 'second', 'navigate', 'hyperlink', 'suggest', 'document', 'readme', 'issue', 'cover', 'itphelpwinnt', 'chapter', 'ignore']"
59,4703,P5,,"['disable', 'tabbed', 'folder', 'display', 'properly']","['active', 'editor', 'eclipse', 'properly', 'incomplete', 'invisible', 'version', 'common', 'control', 'repeatedable']"
60,4708,P5,,[],"['play', 'follow', 'eclipse', 'fail', 'request', 'badmatch', 'invalid', 'parameter', 'attribute', 'opcode', 'fail', 'request', 'xgetimage', 'serial', 'number', 'fail', 'request', 'current', 'serial', 'number', 'output', 'stream', 'action', 'vary', 'message', 'synchronize', 'import', 'machine', 'happen', 'run', 'call', 'getimage', 'circumstance', 'approve', 'change', 'wait']"
61,4709,P5,,"['run', 'eclipse']","['host', 'run', 'eclipse', 'eclipse', 'follow', 'print', 'console', 'fail', 'request', 'badwindow', 'invalid', 'window', 'parameter', 'opcode', 'fail', 'request', 'xquerypointer', 'resource', 'fail', 'request', 'serial', 'number', 'fail', 'request', 'current', 'serial', 'number', 'output', 'stream', 'reproduce', 'success', 'eclipse', 'eclipse', 'workspace', 'machine', 'create', 'project', 'import', 'number', 'crash', 'disable', 'ignore', 'errors', 'require', 'change', 'workbench', 'expect', 'cheese', 'result', 'hide', 'approve', 'change', 'wait', 'fragment', 'problem', 'pixmap', 'imagepixmap', 'imagedispose', 'displayxdisplay', 'pixmap']"
