,Issue_id,Priority,Duplicated_issue,Title,Description
10,17,P5,,"['gender', 'change']","['gender', 'change', 'workspace', 'stream', 'folder', 'workspace', 'folder', 'stream', 'currently', 'implementation', 'assume', 'resource', 'occur', 'machine', 'release', 'folder', 'machine', 'release', 'resource', 'unlikely', 'doesnt', 'handle', 'ensure', 'fail']"
11,19,P4,,"['branch', 'catchup']","['stream', 'respository', 'catchup', 'stream', 'instead', 'select', 'project', 'stream', 'workspace', 'annoy', 'doesnt', 'bash', 'project', 'load', 'basically', 'pick', 'individual', 'project', 'navigator', 'catch', 'instead', 'pick', 'stream', 'denote', 'project', 'lineup', 'project', 'stream', 'necessarily', 'meaningful', 'project', 'stream', 'stream', 'repository', 'project', 'stream', 'incoming', 'creation', 'project', 'project', 'reference', 'transitive', 'load', 'transitive', 'catch', 'useful', 'global', 'toolbar', 'button', 'catchup', 'share', 'project', 'jeanmichel', 'itpvcmwinnt', 'workspace', 'move', 'permit']"
12,20,P2,,['workspace'],"['think', 'useful', 'connections', 'store', 'external', 'instead', 'have', 'cash', 'workspace', 'metadata', 'workspace', 'reconstruct', 'information', 'configure', 'workspace', 'connections', 'point']"
13,21,P5,,"['watchedit', 'release', 'project', 'workspace']","['release', 'command', 'delete', 'work', 'checkout', 'eclipse', 'terminology', 'delete', 'work', 'project', 'eclipseyou', 'workaround', 'release', 'project', 'delete', 'project', 'workspace', 'simply', 'delete', 'eclipse', 'trigger', 'history', 'cancel', 'checkout', 'indicate', 'work', 'longer', 'unlike', 'command', 'operate', 'work', 'invoke', 'work', 'directly', 'parent', 'directory', 'cvsroot', 'environment', 'variable', 'global', 'option', 'repository', 'work', 'release', 'necessary', 'doesnt', 'normally', 'lock', 'remove', 'work', 'uncommitted', 'change', 'work', 'cessation', 'cvsroothistory', 'history', 'command', 'release', 'check', 'uncommitted', 'change', 'prompt', 'continuation', 'work', 'actually', 'release', 'record', 'repositorys', 'cvsroothistory']"
14,22,P3,,"['persist', 'share', 'recommendations', 'project', 'version', 'reference']","['project', 'descriptions', 'share', 'recommendations', 'project', 'version', 'reference', 'jeanmichel', 'unqualified', 'project', 'reference']"
15,24,P3,,"['performance', 'refresh']","['refresh', 'call', 'catchuprelease', 'possible', 'promise', 'optimization', 'return', 'fetchremotetree', 'instead', 'callback', 'interleave', 'server', 'communication', 'update', 'performance', 'tune', 'opportunities', 'itpvcmwinnt', 'release', 'michaelv', 'percentages', 'refresh', 'autobuild', 'turn', 'automanage', 'recursive', 'hotspots', 'socket', 'socket', 'stringsubstring', 'stringindexof', 'pathsegments', 'stringcompareto', 'pathappend', 'stringconcat', 'manage', 'determine', 'ignore', 'improve', 'michaelv', 'improvement', 'general', 'approach', 'determine', 'change', 'inherently', 'ineficient', 'clients', 'follow', 'update', 'client', 'information', 'load', 'versions', 'change', 'locally', 'server', 'determine', 'update', 'reponse', 'client', 'response', 'update', 'necessary', 'result', 'pass', 'project', 'follow', 'occur', 'client', 'information', 'directories', 'server', 'respond', 'information', 'directories', 'client', 'request', 'information', 'status', 'server', 'respond', 'client', 'result', 'result', 'structure', 'traverse', 'update', 'structure', 'traverse', 'determine', 'change', 'roughly', 'equivalent', 'pass', 'consider', 'project', 'sync', 'change', 'michaelv', 'optimize', 'recursive', 'refresh', 'buy', 'little', 'problem', 'costly', 'furthermore', 'get', 'set', 'slower', 'distance', 'increase', 'probably', 'leave', 'getworkspaces', 'getsharing', 'getproject', 'culprits', 'pass', 'project', 'unsure', 'share', 'getrepository', 'getproject', 'optimize', 'getproject', 'separate', 'traversal', 'ensure', 'nonignored', 'resources', 'manage', 'include', 'change', 'collection', 'refresh', 'improvement', 'virtualy', 'michaelv', 'time', 'automanage', 'refresh', 'collection', 'save', 'operations', 'improvement', 'fetchremotetree', 'getdelta', 'time', 'result', 'storesyncinfo', 'solution', 'request', 'information', 'server', 'commandline', 'client', 'unshared', 'project', 'folderfile', 'unshared', 'project', 'folderfile', 'share', 'project', 'outgo', 'incomming', 'merge', 'outgo', 'incomming']"
16,26,P5,,"['create', 'connection', 'selection', 'dialog']","['awkward', 'create', 'repository', 'connection', 'associate', 'project', 'particular', 'firsttime', 'scenario', 'operations', 'present', 'prompter', 'indication']"
17,27,P3,,"['declare', 'versions', 'create']","['project', 'versions', 'create', 'repository', 'explorer', 'history', 'server', 'reference', 'current', 'workaround', 'define', 'stream', 'browse', 'project', 'version', 'optimal', 'behave', 'stream', 'release', 'source', 'history', 'turn', 'jeanmichel', 'include', 'return', 'try', 'release', 'stream', 'version', 'server', 'sticky', 'branch', 'jeanmichel', 'browse', 'version', 'exist', 'project', 'create', 'create', 'version', 'command', 'probably', 'mention', 'create', 'stream', 'jeanmichel', 'eclipse', 'operations', 'project', 'versions', 'available', 'example', 'comparereplace', 'project', 'versions', 'create', 'stream', 'version', 'stream', 'source', 'project', 'disable', 'history', 'functionality', 'eclipse', 'suggest', 'follow', 'specific', 'feature', 'adapter', 'mechanism', 'define', 'project', 'version', 'project', 'validate', 'operation', 'perform', 'browse', 'workspace', 'persistent', 'eclipse', 'feature', 'version', 'resemble', 'support', 'provide', 'version', 'command', 'simply', 'parameters', 'action', 'ifileeditions', 'create', 'project', 'versions', 'automatically', 'version', 'define', 'jeanmichel', 'release']"
18,28,P5,,"['properties', 'author', 'versions']","['currently', 'creation', 'author', 'version', 'common', 'remote', 'version', 'display', 'information', 'versions', 'statusversioned', 'versioned', 'change', 'unmanaged', 'version', 'jlemieuxcreated', 'common', 'version', 'johnacreated', 'release', 'version', 'jlemieuxcreated', 'ideally', 'property', 'display', 'information', 'available', 'contact', 'server', 'currently', 'refresh', 'resource', 'doesnt', 'disconnect', 'property', 'button', 'fetchstateinfo', 'require', 'author', 'display', 'detail', 'information', 'display', 'version', 'comment', 'refresh', 'version', 'number', 'property', 'information', 'contact', 'server', 'author', 'comment', 'button', 'permit']"
19,30,P5,,"['server', 'cvsignore', 'consider', 'client']","['currently', 'ignore', 'cvsignore', 'server', 'configure', 'project', 'administrator', 'implementation', 'adapter']"
20,31,P3,,"['replace', 'stream', 'switch', 'repository']","['repositories', 'binaries', 'source', 'switch', 'repository', 'manage', 'properties', 'project', 'context', 'replace', 'stream', 'resource', 'comibmdtcore', 'belong', 'stream', 'jeanmichel', 'change', 'share', 'project', 'stream', 'share', 'share', 'share', 'specify', 'cause', 'edition', 'edition', 'resourcegetname', 'belong', 'stream', 'return', 'edition', 'coreexception', 'refresh', 'share', 'change', 'return', 'change', 'share', 'properties', 'recommend', 'little', 'change', 'share', 'workspace', 'stream', 'refresh', 'stream']"
21,34,P5,,"['filter', 'project', 'versions']","['explorer', 'project', 'versions', 'project', 'versions', 'filter', 'versions', 'display', 'filter', 'efficiently', 'have', 'children', 'version', 'project']"
22,35,P3,,"['modification', 'timestamps']","['result', 'catchup', 'replace', 'operation', 'modification', 'timestamp', 'update', 'modify', 'modify', 'eclipse', 'robust', 'find', 'modify', 'implementation', 'behavior', 'normal', 'modify', 'resource', 'provide', 'property', 'miss', 'indicator', 'resource', 'modify', 'version', 'wait', 'support', 'decorate', 'elements', 'navigator', 'ask', 'catchup', 'release', 'operations', 'resource', 'modify', 'version', 'ask', 'normal', 'behavior', 'outside', 'eclipse', 'replace', 'repository', 'modification', 'maintain', 'server', 'locally', 'write', 'move', 'comment', 'interest', 'timestamp', 'store', 'resource', 'handle', 'istateinfo', 'object', 'think', 'change', 'forget', 'cvsadapterload', 'loadshallow', 'refactored', 'jeanmichel', 'itpvcmwinnt', 'modification', 'timestamps', 'confidence', 'servers', 'modification', 'timestamp', 'install', 'handler', 'modtimehandler', 'timestamp', 'context', 'provide', 'client', 'havent', 'touch', 'currently', 'necessary', 'change', 'separate', 'branch', 'monday', 'tuesday', 'thank']"
23,36,P3,,"['versiontag', 'resource']","['allow', 'release', 'resource', 'version', 'discussion', 'itpvcmwinnt', 'version', 'confuse', 'work', 'move', 'duplicate', 'jeanmichel']"
24,37,P5,,"['version', 'confuse', 'work']","['version', 'confuse', 'repository', 'expect', 'behavior', 'versioning', 'current', 'expect', 'workspace', 'release', 'experience', 'confuse', 'expect', 'resource', 'versioning', 'tag', 'expect', 'difficulty', 'adapt', 'terminology', 'change', 'expect', 'release', 'versioning', 'warn', 'dialog', 'quickly', 'version', 'project', 'workspace', 'explorer', 'stream', 'version', 'individual', 'resource', 'release', 'server', 'commit', 'generate', 'version', 'number', 'attach', 'mean', 'specific', 'versions', 'release', 'comment', 'tomorrows', 'individual', 'resource', 'usecase', 'single', 'person', 'project', 'jsearch', 'example', 'package', 'inside', 'project', 'version', 'project', 'versions', 'release', 'selfhost', 'eclipse', 'version', 'leapfrog', 'correspond', 'technical', 'number', 'project', 'versions', 'release', 'resources', 'package', 'give', 'resources', 'meaningful', 'crucial', 'directly', 'release', 'comment', 'directly', 'versions', 'alternative', 'comment', 'replacement', 'desire', 'resource', 'restriction', 'correct', 'probably', 'understand', 'eclipse', 'restriction', 'version', 'confuse', 'version', 'management', 'document', 'chapter', 'revisions', 'discussion', 'versions', 'revisions', 'release', 'correspond', 'trigger', 'action', 'instead', 'different', 'different', 'support', 'unify', 'multiple', 'repository', 'possible', 'scenario', 'support', 'explicit', 'versioning', 'project', 'folder', 'release', 'resources', 'versions', 'suggest', 'separate', 'project', 'branch', 'merge', 'change', 'terminology', 'change', 'explorer', 'version', 'confuse', 'select', 'project', 'project', 'mention', 'connect', 'repository', 'decide', 'single', 'terminology', 'repository', 'move', 'close', 'arguments', 'seldom', 'connect', 'project', 'workspace', 'better', 'correspond', 'repository', 'name', 'instead', 'come', 'different', 'respository', 'version', 'allow', 'project', 'itpvcm', 'source', 'folders', 'package', 'single']"
25,41,P5,,"['source', 'folders', 'package', 'single']","['checkin', 'repository', 'assign', 'revision', 'number', 'revision', 'number', 'normally', 'control', 'deceides', 'revision', 'number', 'revision', 'number', 'single', 'collection', 'identifyable', 'appropriate', 'project', 'example', 'project', 'contain', 'indentify', 'revision', 'single', 'possible', 'package', 'source', 'folders', 'move', 'future', 'jeanmichel', 'version', 'workspace', 'remove', 'resources', 'version', 'operation', 'version', 'workspace']"
26,42,P5,,"['multireplace', 'version', 'happen']","['navigator', 'select', 'versioned', 'withversion', 'select', 'version', 'replace', 'version', 'select', 'version', 'replace', 'version', 'expect', 'select', 'versions', 'replacement', 'actually', 'replace', 'number', 'timeconsuming', 'babysit', 'replacement', 'happen', 'convenient', 'select', 'versions']"
27,43,P1,,"['rename', 'project', 'release']","['project', 'release', 'teamstream', 'rename', 'project', 'attempt', 'release', 'teamstream', 'compare', 'fail', 'project', 'rename', 'artifacts', 'rename', 'delete', 'project', 'release', 'project', 'release', 'conflict', 'elements', 'compare', 'rename', 'jeanmichel', 'timepermitting']"
28,44,P3,,"['version', 'different', 'things']","['dialogs', 'versioned', 'dialogs', 'revision', 'number', 'correct', 'call', 'version']"
29,45,P5,,"['dropdown', 'chooser', 'stream']","['remove', 'dropdown', 'chooser', 'stream', 'wizard', 'choose', 'dropdown', 'appear', 'wizard', 'explorer', 'operation', 'dropdown', 'distinguish', 'select', 'explorer', 'select', 'newother', 'stream', 'wizard', 'remove', 'attempt', 'inconsistent', 'usages', 'creation', 'wizard', 'wizard', 'initial', 'configuration', 'selection', 'folder', 'container', 'selection', 'ability', 'change', 'include', 'rightclick', 'example', 'newfolder', 'invoke', 'exactly', 'wizard']"
30,46,P5,,"['catchuprelease', 'usability']","['catchuprelease', 'issue', 'itpvcmwinnt', 'direction', 'need', 'julian', 'catchuprelease', 'usability', 'itpvcm', 'itpvcmwinnt', 'revert', 'change', 'itpvcmwinnt', 'compare', 'discussion', 'itpvcmwinnt', 'better', 'release', 'itpvcmall', 'prompt', 'unresolved', 'change', 'additional', 'synchronize', 'instead', 'catchuprelease', 'follow', 'itpvcmall', 'multiple', 'release', 'viewers', 'itpvcmwinnt', 'indicators', 'discard', 'release', 'decision', 'follow', 'button', 'catchup', 'nonconflicts', 'release', 'nonconflicts', 'gray', 'conflict', 'release', 'individual', 'resources', 'discourage', 'confuse', 'people', 'release', 'individual', 'conflict', 'instead', 'compare', 'button', 'better', 'encourageforce', 'people', 'examine', 'change', 'ensure', 'pick', 'accident', 'happen', 'workspace', 'compare', 'button', 'disable', 'unsaved', 'modifications', 'compare']"
31,50,P3,,"['move', 'multiples', 'project']","['multiples', 'project', 'repository', 'stream', 'currently', 'developping', 'simple', 'plugins', 'examples', 'property', 'stream', 'project', 'versions', 'stream', 'version', 'stream', 'stream', 'context', 'action', 'call', 'version', 'repository', 'project', 'version', 'stream', 'release', 'project', 'version', 'create', 'project', 'doesnt', 'change', 'share', 'manage', 'project', 'properties', 'outgo', 'creation', 'release', 'project', 'workspace', 'project', 'workspace', 'version', 'create', 'change', 'share', 'relationship', 'outgo', 'change', 'release', 'create', 'version', 'export', 'action', 'repository', 'repository', 'choice', 'export', 'version', 'simplify', 'version', 'version', 'project', 'connect', 'repository', 'project', 'select', 'workspace', 'select', 'project', 'navigator', 'choose', 'replace', 'version', 'choose', 'version', 'select', 'project', 'choose', 'managerelease']"
32,51,P5,,"['compare', 'multiselect', 'compare', 'stream']","['select', 'project', 'compare', 'stream', 'resources', 'typically', 'perform', 'operation', 'multiple', 'project']"
33,52,P3,,"['replace', 'version', 'dialog', 'contain', 'compare', 'viewer']","['replace', 'version', 'different', 'repsoitory', 'follow', 'compare', 'version', 'remember', 'revision', 'number', 'replace', 'dialog', 'revision', 'number', 'easier', 'replace', 'version', 'dialog', 'contain', 'compare', 'viewer', 'usability', 'better', 'compare', 'history', 'history', 'comparer', 'dialog', 'dismiss', 'dialog', 'people']"
34,53,P3,,['management'],"['modify', 'locally', 'available', 'properties', 'manage', 'version', 'modify', 'follow', 'management', 'resources', 'locally', 'change', 'happen', 'release', 'support', 'little', 'difficult', 'support', 'expect', 'multiselect', 'release', 'release', 'multiple', 'repositories', 'currently', 'support', 'release', 'project', 'filter', 'outgo', 'change', 'appear', 'look', 'jeanmichel', 'mention', 'have', 'current', 'outgo', 'change', 'information', 'avaiable', 'locally', 'update', 'change', 'resources', 'function', 'management', 'resources', 'locally', 'change', 'doesnt', 'provide', 'flexibility', 'search', 'result', 'window', 'example']"
35,54,P3,,"['replace', 'version', 'dialog', 'comment']","['replace', 'version', 'dialog', 'revision', 'number', 'identify', 'version', 'revision', 'number', 'control', 'helpful', 'version', 'better', 'comment', 'information', 'provide', 'comment', 'helpful', 'specify', 'revision', 'number', 'control', 'revision', 'number', 'control', 'label', 'increment', 'automatically', 'version', 'specify', 'call', 'understand', 'show', 'versions', 'change', 'compare', 'dialog', 'compare', 'version']"
36,57,P4,,[],"['stream', 'expand', 'select', 'davehelloworld', 'project', 'expand', 'project', 'davehelloworld', 'information', 'show', 'expand', 'select', 'show', 'davehelloworld', 'lose', 'expansion', 'server', 'annoy', 'especially', 'refresh', 'button', 'update', 'think', 'adapter', 'drill', 'information', 'expansion', 'suspect', 'improve', 'move', 'move', 'itpvcm', 'change', 'optimize', 'move', 'future']"
37,58,P5,,"['catchuprelease', 'useful', 'severe']","['create', 'project', 'connect', 'cvslnxtest', 'choose', 'manage', 'release', 'project', 'catchuprelease', 'force', 'resize', 'frustrate', 'change', 'manage', 'perpspective', 'option', 'automatically', 'switch', 'manage', 'perspective', 'catchuprelease', 'manage', 'perspective', 'allocate', 'catchuprelease', 'perspectives', 'plugins', 'appear', 'theyre', 'allocate', 'conclusion', 'usability', 'default', 'raise', 'question', 'need', 'perspective', 'switch', 'perspectives', 'release', 'people', 'simple', 'release', 'catchup', 'release', 'progress', 'dialog', 'cause', 'annoy', 'release', 'mutiple', 'group', 'change', 'people', 'confuse', 'switch', 'manage', 'perspective', 'catchuprelease', 'people', 'quickly', 'useful', 'concern', 'initial', 'confusion', 'option', 'default', 'advance', 'prefer', 'technology', 'kevinh', 'important', 'problems', 'prevent', 'function', 'report', 'workbench', 'make', 'alternative', 'decision', 'separate', 'desktop', 'miss', 'support', 'declare', 'default', 'connect', 'kevinm', 'try', 'workbench', 'support', 'desktop', 'supply', 'functionality']"
38,59,P3,,['connection'],"['create', 'repository', 'connection', 'wizard', 'repository', 'wizard', 'finish', 'discover', 'functionality', 'explorer', 'sibling', 'navigator', 'move', 'future']"
39,60,P5,,"['custom', 'vcmignore', 'comparemerge']","['install', 'declipse', 'perspective', 'create', 'project', 'call', 'create', 'helloworld', 'example', 'method', 'print', 'console', 'project', 'create', 'connection', 'cvslnxtest', 'homecvs', 'connect', 'expand', 'stream', 'passwd', 'select', 'project', 'manage', 'release', 'catchuprelease', 'select', 'project', 'choose', 'release', 'correctly', 'release', 'connect', 'repository', 'repository', 'select', 'workspace', 'navigator', 'select', 'manage', 'release', 'observe', 'change', 'release', 'classpath', 'severe', 'force', 'perpetually', 'release', 'change', 'things', 'actually', 'change', 'capture', 'share', 'information', 'release', 'catchup', 'change', 'potentional', 'conflict', 'change', 'classpath', 'hide', 'catchuprelease', 'provide', 'filter', 'change', 'incoming', 'outgo', 'navigator', 'package', 'provide', 'important', 'filter', 'overrule', 'conflict', 'resolve', 'merge', 'textually', 'eventually', 'provide', 'viewer', 'move', 'itpvcm', 'jeanmichel', 'resolve']"
40,62,P5,,"['remember', 'version', 'load', 'project', 'version']","['workspace', 'project', 'version', 'project', 'version', 'content', 'share', 'repository', 'cause', 'follow', 'usability', 'problems', 'determine', 'project', 'lineup', 'example', 'version', 'bracket', 'project', 'version', 'edition', 'projectfoo', 'update', 'version', 'workspace', 'track', 'version', 'load', 'stream', 'update', 'workspace', 'version', 'stream', 'content', 'original', 'content', 'issue', 'jeanmichel', 'priority', 'connect', 'people', 'expect', 'optionally', 'prompt', 'connect', 'automagically', 'set', 'share', 'prompt', 'different', 'stream', 'likely', 'advance', 'change', 'preference', 'defaultconnect']"
41,65,P3,,"['wizard', 'doesnt']","['repository', 'connections', 'select', 'project', 'managemerge', 'select', 'project', 'repository', 'select', 'project', 'repository', 'notice', 'content', 'change']"
42,66,P5,,"['options', 'catchuprelease']","['options', 'context', 'catchuprelease', 'specifically', 'resource', 'navigator', 'discard', 'outgo', 'change', 'release', 'follow', 'change', 'select', 'parent', 'resource', 'choose', 'release', 'catchuprelease', 'notice', 'change', 'server', 'version', 'instead', 'navigate', 'manually', 'navigator', 'particular', 'resource', 'select', 'replace', 'stream', 'resource', 'resource', 'obviously', 'remain', 'resources', 'differences', 'release', 'operation', 'update', 'possible', 'solutions', 'enable', 'incoming', 'change', 'replace', 'stream', 'action', 'preference', 'strongly', 'operation', 'unopposed', 'incoming', 'change']"
43,67,P5,,[],"['documentation', 'update', 'mention', 'destination', 'resource', 'project', 'expect']"
44,68,P3,,"['compare', 'replace', 'navigator']","['compare', 'replace', 'navigator', 'replace', 'compare', 'lose', 'action', 'contribute', 'move', 'compare', 'replace', 'appear', 'different', 'relate', 'doesnt', 'search', 'look', 'action', 'seriously', 'look', 'replace', 'doesnt', 'maintain', 'history', 'replace', 'accident', 'contribute', 'compare', 'plugin', 'easier']"
45,69,P5,,"['feature', 'request', 'folders', 'project']","['provide', 'option', 'organize', 'project', 'repository', 'hierachical', 'folder', 'structure', 'presently', 'project', 'repository', 'present', 'store', 'directory', 'reason', 'project', 'break', 'folders', 'have', 'create', 'repository', 'useful', 'macroscale', 'consist', 'number', 'relate', 'project', 'different', 'options', 'options', 'specify', 'perproject', 'organize', 'mixedmode', 'development', 'relate', 'block', 'current', 'feature', 'create', 'little', 'folder', 'development', 'repository', 'private', 'sandbox', 'project', 'current', 'solution', 'project']"
46,70,P3,,"['ensure', 'removal', 'connection']","['remove', 'connection', 'explorer', 'project', 'share', 'connection', 'search', 'project', 'accept', 'proceed', 'project', 'share', 'share', 'connections', 'olivier', 'removal', 'detect', 'project', 'gracefully', 'detail', 'message', 'proceed', 'share']"
47,71,P3,,"['stream', 'catchuprelease']","['stream', 'release', 'catch', 'particularly', 'release', 'stream', 'reason', 'necessary', 'happen', 'set', 'management', 'stream', 'project', 'notification', 'release', 'stream', 'repository', 'include', 'envision', 'scenario', 'easily', 'accidentally', 'release', 'repository', 'timepriority', 'jeanmichel', 'confuse', 'context', 'stream']"
