,Issue_id,Priority,Duplicated_issue,Title,Description
10,848,P3,,"['javascript', 'failure']","['jremotifsdk', 'javascript', 'duplicate', 'eclipse', 'switch', 'perspective', 'browser', 'machine', 'work', 'netscape', 'version', 'default']"
11,850,P3,,"['browser', 'content', 'updeated', 'switch', 'perspectives']","['reuse', 'netscape', 'window', 'perpectives', 'browser', 'share', 'perspectives', 'select', 'perspective', 'perspective', 'switch', 'perspective', 'browser', 'display']"
12,858,P3,,['unable'],"['respond', 'griffinottoti', 'tovlad', 'adamsottoti', 'gregadamsoticom', 'subjectbug', 'server', 'server', 'resolve', 'resolve', 'presence', 'character', 'mess', 'awhile', 'figure', 'reproduce', 'problem', 'documentation', 'contain', 'create', 'problem', 'include', 'manifest', 'navigate', 'complete', 'plugin']"
13,859,P3,,"['navigation', 'set', 'remember']","['perspective', 'navigation', 'button', 'shutdown', 'restart', 'show', 'navigation', 'detach', 'matter', 'future', 'release']"
14,1562,P3,,"['suspend', 'breakpoint']","['breakpoint', 'select', 'breakpoint', 'breakpoints']"
15,1592,P2,,"['debugplugin', 'elements', 'updatehistory']","['debugplugin', 'attempt', 'previous', 'launch', 'doesnt', 'elements', 'get', 'element', 'suggest', 'element', 'accord', 'documentation', 'launch', 'allow', 'elements', 'exist', 'historylength', 'ilaunch', 'historylaunch', 'historyindex', 'historylaunch', 'suggest', 'change', 'historylength', 'ilaunch', 'historylaunch', 'historyindex', 'historylaunch', 'ilaunch', 'return', 'object', 'launch', 'return', 'codenullcode', 'return', 'launch', 'object', 'object', 'getelement', 'action', 'require', 'problem', 'javadoc', 'launch', 'constructor', 'miss', 'launchedelement', 'parameter', 'element', 'parameter', 'history', 'process', 'test', 'problems', 'launch', 'create', 'doesnt', 'project', 'resource', 'associate', 'debug', 'start', 'launch', 'associate', 'element', 'problem', 'require', 'element', 'launch', 'application', 'project', 'eventually', 'debuggee', 'class', 'project', 'arbitrary', 'project', 'things', 'nonnull', 'placeholder', 'revisit', 'postjune']"
16,1720,P2,,"['breakpoint', 'manager', 'break', 'plugin']","['restore', 'breakpoints', 'actively', 'instantiate', 'breakpoint', 'class', 'associate', 'plugins', 'engagement', 'editor', 'problem', 'markers', 'havent', 'solution']"
17,1767,P1,,"['display', 'value', 'greater']","['public', 'public', 'static', 'mainstring', 'display', 'value', 'preference', 'breakpoint', 'systemout', 'completely', 'variables', 'debug', 'generate', 'return', 'correct']"
18,1775,P3,,"['doesnt', 'script', 'console']","['doesnt', 'script', 'console', 'move', 'keyboard', 'script', 'console', 'itpisv', 'move', 'initial', 'evaluation', 'keyboard']"
19,1777,P3,,"['script', 'console']","['run', 'script', 'console', 'have', 'console', 'perspective', 'expect', 'automatically', 'output', 'possible', 'perspective', 'need', 'reasonable', 'default', 'output', 'discard', 'situation', 'doubly', 'work', 'document', 'run', 'script', 'ensure', 'script', 'console']"
20,1779,P3,,"['action', 'preference', 'default', 'button']","['scriptsactions', 'preference', 'button', 'scriptsactions', 'preference', 'workbench', 'preferences', 'script', 'default', 'happen', 'agree', 'button', 'remove', 'script', 'preference']"
21,1810,P3,,"['automatic', 'perspective', 'switch']","['jresdk', 'create', 'project', 'script', 'perspective', 'perspective', 'switch', 'automatically', 'resource', 'perspective']"
22,1812,P3,,['wizard'],"['script', 'preferences', 'annoy']"
23,1828,P3,,"['create', 'eagerly', 'inactive', 'perspectives']","['workbench', 'create', 'eagerly', 'hide', 'perspective', 'start', 'plugin', 'perspective', 'inactive', 'detail', 'itpuiall', 'problem', 'editor', 'itpuiall', 'contribute', 'startup', 'plugin']"
24,1835,P3,,['tasklist'],"['insufficient', 'display', 'message', 'attachmentsbmp', 'itpjuiwinnt', 'option', 'shorter', 'message']"
25,1843,P2,,"['perspectives', 'remove', 'plugin', 'cause', 'unresponsive']","['perspectives', 'include', 'perspective', 'delete', 'plugin', 'directory', 'restart', 'errors', 'start', 'presumably', 'plugins', 'dependant', 'initialize', 'perspective', 'generic', 'perspective', 'teamspecific', 'navigator', 'properties', 'perspective', 'change', 'surprise', 'available', 'close', 'perspective', 'reopen', 'perspective', 'strange', 'perspective', 'startup', 'unavailable', 'startup', 'workbench', 'remove', 'aspects', 'longer', 'underlie', 'plugin', 'available']"
26,1850,P3,,"['walkback', 'editabletable']","['debugger', 'report', 'threadmainmain', 'uncaught', 'exception', 'imagedata', 'heightint', 'offsetint', 'imagedisplay', 'imagedata', 'imagedata', 'blackindexint', 'bytesperlineint', 'newmaskdatab', 'maskpixelsi', 'object', 'composite', 'composite', 'composite', 'composite', 'composite', 'composite', 'typewidgettree', 'xywidthheight', 'typewidgettree', 'xywidthheight', 'eventtypeint', 'typewidgettree', 'xywidthheight', 'typewidgettree', 'xywidthheight', 'lengthint', 'treeitem', 'preferences', 'general', 'cljavalangclass', 'ojavalangobject', 'vjavautilvector', 'imageexample', 'workbookexample', 'wizardexample', 'javautilvector', 'javautilvector', 'ljavalangstring', 'applicable', 'anymore', 'reproducible']"
27,1851,P3,,"['walbakck', 'operation']","['walkback', 'close', 'debugger', 'report', 'threadmainmain', 'uncaught', 'exception', 'widget', 'dispose', 'boolean', 'forkboolean', 'createcontents', 'button', 'dispose', 'eventtypeint', 'lengthint', 'button', 'dispose', 'dispose', 'general', 'cljavalangclass', 'ojavalangobject', 'vjavautilvector', 'imageexample', 'workbookexample', 'wizardexample', 'javautilvector', 'javautilvector', 'ljavalangstring', 'reproducible']"
28,1854,P3,,"['difficulty', 'give', 'desktop', 'drag']","['desktop', 'desktop', 'click', 'desktop', 'window']"
29,1864,P2,,"['prefereces', 'preference', 'restart']","['eclipse', 'provide', 'preference', 'allow', 'control', 'persist', 'openclose', 'state', 'resourcesfiles', 'session', 'couple', 'open', 'eclipse', 'close', 'choose', 'restart', 'eclipse', 'desktop', 'close', 'previously', 'open', 'automatically', 'reopen', 'session', 'current', 'eclipse', 'behavior', 'choose', 'option', 'close', 'shutdown', 'eclipse', 'automactically', 'reopen', 'startup', 'easier', 'model']"
30,1898,P3,,"['eclipse', 'freeze']","['run', 'operations', 'execute', 'cycle', 'refresh', 'crash', 'run', 'eclipse', 'debugger', 'switch', 'window', 'netscape', 'switch', 'eclipse', 'progress', 'dialog', 'shownupdated', 'eclipse', 'windows', 'repaint', 'slurpsplat', 'import', 'plugin', 'resources', 'operations', 'separate', 'thread', 'runfalse', 'change', 'buildaction', 'inherit', 'workspaceaction', 'slurpsplat', 'import', 'plugin', 'resources', 'slurpsplat', 'plugin', 'available', 'host', 'runfalse', 'senders', 'runfalse', 'workspace', 'revisit', 'change', 'change', 'cause', 'thread', 'problems', 'runtrue', 'reference', 'follow', 'significant', 'unresponsive', 'access', 'workspace', 'debugger', 'potential', 'deadlock', 'follow', 'concurrent', 'thread', 'access', 'workspace', 'initiate', 'action', 'thread', 'thread', 'block', 'access', 'trigger', 'notification', 'listeners', 'syncexec', 'block', 'deadlock', 'string', 'string', 'object', 'boolean', 'boolean', 'poll', 'owners', 'occurrences', 'annotate', 'reply', 'address', 'document', 'itpuiall', 'architectural', 'runnablecontext', 'fork']"
31,1910,P3,,"['preferenceopen', 'workbench', 'window']","['preferences', 'workbench', 'window', 'program', 'perspective', 'window', 'revist', 'exactly', 'honor', 'preference']"
32,1915,P1,,"['image', 'load', 'multiple', 'startup']","['statement', 'tostring', 'eclipse', 'image', 'load', 'image', 'load', 'startup', 'sort', 'location', 'imagesstopgif']"
33,1919,P3,,"['perspective', 'button']","['second', 'button', 'vertical', 'toolbar', 'window', 'default', 'perspective', 'theres', 'concept', 'default', 'perspective', 'default', 'tooltip', 'window', 'resource', 'perspective']"
34,1924,P3,,"['dialogs', 'dialogs', 'resizeble']","['dialogs', 'resizeble', 'resizeble', 'windows']"
35,1932,P3,,"['usability', 'exist', 'perspectives']","['appreciate', 'have', 'open', 'inside', 'perspective', 'window', 'list', 'currently', 'open', 'perspectives', 'choose', 'current', 'perspective']"
36,1941,P3,,"['workbench', 'meaningful']","['workbench', 'format', 'perspective', 'eclipse', 'workbench', 'perspective', 'define', 'look', 'information', 'important', 'justification', 'window', 'productname', 'perspective', 'similar', 'justification', 'workbench', 'default', 'perspective', 'look', 'workspace', 'resource', 'perspective', 'resource', 'eclipse', 'workbench', 'create', 'project', 'navigator', 'select', 'invoke', 'window', 'resource', 'window', 'select', 'project', 'important', 'feature', 'allow', 'scoping', 'increase', 'scalability', 'project', 'window', 'resource', 'eclipse', 'workbench', 'window', 'select', 'second', 'project', 'invoke', 'window', 'resource', 'window', 'windows', 'caption', 'clearly', 'present', 'different', 'information', 'title', 'useless', 'problem', 'occur', 'create', 'single', 'window', 'resolve', 'title', 'workspace', 'resource', 'perspective', 'project', 'resource', 'perspective', 'project', 'resource', 'perspective', 'element', 'change', 'format', 'distinguish', 'information', 'allow', 'distinguish', 'windows', 'have', 'windows', 'product', 'distinguishable', 'proposal']"
37,1944,P4,,"['editor', 'select', 'external', 'editor', 'browse']","['external', 'program', 'external', 'program', 'window', 'extension', 'editors', 'preference', 'editor', 'select', 'browse', 'select', 'cwinntexe', 'default', 'log', 'swtwinnt']"
38,1950,P3,,"['shortcut', 'replace', 'perspective']","['press', 'replace', 'perspective', 'shortcut', 'button', 'resources', 'perspective', 'active', 'correct', 'behavior', 'shouldnt', 'disable', 'switch', 'perspective', 'button', 'switch', 'resources', 'perspective', 'helpful', 'understand', 'button', 'switch', 'default', 'perspective', 'replace', 'current', 'perspective', 'default', 'resources']"
39,1951,P3,,"['shortcut', 'button']","['shortcut', 'button', 'window', 'window', 'replace', 'perspective', 'replace', 'perspective', 'current', 'perspective', 'resource', 'current', 'perspective', 'resource', 'window']"
40,1952,P3,,"['replace', 'button', 'confuse']","['window', 'current', 'window', 'replace', 'button', 'shortcut', 'perspective', 'create', 'default', 'perspective', 'indication', 'default', 'perspective', 'default', 'perspective', 'action', 'select', 'unclear', 'happen', 'button', 'press', 'suggestion', 'default', 'perspective', 'display', 'usability', 'suggestion']"
41,1953,P3,,"['current', 'perspective', 'clearly', 'define']","['resource', 'perspective', 'delete', 'navigator', 'invoke', 'perspective', 'current', 'layout', 'perspective', 'replace', 'notice', 'current', 'perspective', 'visible', 'suggestion', 'current', 'perspective', 'normally']"
42,1956,P3,,['reorder'],"['clients', 'rearrange', 'dock']"
43,1971,P3,,"['detach', 'belong', 'workbench']","['workbench', 'detach', 'windows', 'workbench', 'window', 'perspectiveopen', 'window', 'detach', 'windows', 'workbench', 'windows', 'detach', 'windows', 'belong', 'workbench', 'window', 'minimize', 'minimize', 'associate', 'detach']"
44,1972,P3,,"['detach', 'window', 'usuability', 'suggestions']","['itpuiall', 'detach', 'belong', 'workbench', 'itpuiall', 'minimize', 'detach', 'window', 'detach', 'window', 'palettes', 'graphics', 'editor', 'remember', 'product', 'implement', 'palette', 'helpful', 'notice', 'interfere', 'detach', 'window', 'workbench', 'window', 'shuffle', 'windows', 'graphics', 'package', 'handle', 'work', 'palette', 'editor', 'require', 'editor', 'palette', 'editor', 'zorder', 'enter', 'palette', 'hover', 'specific', 'palette', 'topwithout', 'click', 'detach', 'windows']"
45,1974,P1,,['second'],"['create', 'project', 'expand', 'project', 'select', 'classpath', 'invoke', 'default', 'editor', 'result', 'second', 'editor', 'editor', 'repeat', 'result', 'second', 'productivity', 'open', 'default', 'editor', 'second', 'load', 'accord', 'optimizeit', 'editor', 'quickly', 'reproduce', 'windows']"
46,1978,P3,,['shortcut'],"['shortcut', 'zoom', 'vajava', 'action', 'window']"
47,1981,P3,,"['switch', 'perspectives']","['current', 'perspective', 'options', 'perspectives', 'window', 'switch', 'see', 'support', 'perspective', 'persist', 'close', 'multiple', 'visible', 'easier']"
48,1985,P3,,"['workbench', 'layout']","['layout', 'workbench', 'folder', 'creation', 'folder', 'float', 'window', 'editor', 'editor', 'editor', 'editor', 'editor', 'folder', 'editor', 'folder', 'breakdown', 'folder', 'folder', 'folder', 'remain', 'folder', 'float', 'window', 'editor', 'editor', 'folder', 'editor', 'editor', 'folder', 'folder', 'remain', 'relative', 'folder', 'editor', 'editor', 'editor', 'detach', 'windows', 'window', 'detach', 'window', 'window', 'detach', 'window', 'second', 'float', 'window', 'second', 'float', 'window', 'create', 'second', 'detach', 'window', 'second', 'float', 'window', 'reorder', 'folder', 'drag', 'reorder', 'editor', 'folder', 'drag', 'shortcut', 'return', 'position', 'layout', 'switch', 'verify', 'layout', 'persistance', 'window', 'switch', 'verify', 'layout', 'persistance', 'detach', 'windows', 'switch', 'unzoom', 'layout', 'unzoom', 'folder', 'verify', 'folder', 'visible', 'unzoom', 'editor', 'single', 'folder', 'verify', 'editors', 'visible', 'unzoom', 'editor', 'multfolder', 'editor', 'verify', 'editors', 'visible', 'unzoom', 'detach', 'window', 'effect', 'follow', 'action', 'maintain', 'zoom', 'visible', 'detach', 'window', 'switch', 'visible', 'editor', 'follow', 'action', 'unzoom', 'editor', 'editor', 'editors', 'editor', 'editor', 'visible', 'activate', 'editor', 'visible', 'perspective', 'perspective', 'change', 'perspective', 'window', 'detach', 'window', 'detach', 'window', 'follow', 'action', 'unzoom', 'convenient', 'future', 'detach', 'persistance', 'sessions', 'ensure', 'layout', 'persist', 'sessions', 'layout', 'detach', 'windows', 'editors', 'placeholders', 'position', 'reopen', 'folder', 'reopen', 'detach', 'reopen', 'folder', 'reopen', 'restore', 'folder', 'restore']"
49,1987,P3,,"['repository', 'viewer']","['usability', 'discussion', 'repository', 'viewer', 'perspectiveshow', 'viewother', 'chooser', 'manage', 'expand', 'repositories', 'people', 'find', 'perspective', 'second', 'result', 'people', 'start']"
50,1988,P3,,"['close', 'navigator']","['navigator', 'detach', 'window', 'select', 'window', 'close', 'happen', 'wmkeyfirst', 'message', 'process', 'call', 'traverseescape', 'control', 'navigators', 'default', 'behaviour', 'control', 'parent', 'traversal', 'listener', 'control', 'arbitrary', 'create', 'parent', 'detachedwindows', 'constructor', 'detach', 'window', 'separate', 'window', 'workbench', 'window', 'minimize', 'workbench', 'window', 'minimize', 'shell', 'disable', 'close', 'candidate']"
51,2000,P3,,"['perspective', 'layout', 'question']","['current', 'layout', 'perspective', 'little', 'entries', 'project', 'buildrebuild', 'window', 'preferences', 'organization', 'better', 'select', 'miss', 'perspective', 'merge', 'window', 'perspectives', 'simply', 'appear', 'window', 'layouts', 'window', 'different', 'subitems', 'windowshow', 'toolbar', 'options', 'available', 'search', 'example', 'have', 'management', 'dislike', 'indirect', 'general', 'generic', 'elements', 'likely', 'default', 'elements', 'reachable', 'perspective', 'currently', 'action', 'workbench', 'move', 'feedback']"
52,2022,P3,,"['editor', 'work', 'expect']","['editor', 'double', 'expect', 'editor', 'instead', 'editor', 'current', 'behaviour', 'expect', 'editor', 'zoom', 'move', 'editors', 'expect', 'switch', 'maximize', 'work', 'design', 'theres', 'behavior', 'minimize', 'minimize', 'double', 'minimize', 'editor', 'switch', 'editors', 'double', 'perspective', 'minimize', 'reproduce', 'editors', 'editor', 'arrange', 'perspective', 'maximize', 'double', 'minimize', 'editor', 'minimize', 'switch', 'cursor', 'minimize']"
53,2033,P3,,"['resource', 'window']","['open', 'perspective', 'window', 'project', 'package', 'resource', 'windows', 'multiple', 'windows', 'windows', 'exactly']"
54,2044,P3,,['window'],"['invoke', 'window', 'preferences', 'workbench', 'change', 'perspective', 'replace', 'current', 'create', 'project', 'workbench', 'problem', 'window', 'create', 'window', 'impossible', 'multitask', 'product', 'things', 'separate', 'window', 'information']"
55,2045,P3,,"['change', 'perspective']","['invoke', 'window', 'preferences', 'workbench', 'change', 'perspective', 'window', 'create', 'project', 'workbench', 'project', 'resource', 'perspective', 'problem', 'resource', 'perspective', 'replace', 'current', 'perspective', 'layout', 'instance', 'possible', 'rearrange', 'current', 'layout', 'perspective', 'window', 'complete', 'context']"
56,2051,P2,,['memory'],"['work', 'eclipse', 'memory', 'exception', 'eclipse', 'disappear', 'show', 'dialogwarning', 'notice']"
57,2061,P3,,['usability'],"['look', 'editors', 'pick', 'hesitantly', 'close', 'perspectives', 'leave', 'common', 'editors', 'different', 'refer', 'editors', 'fileclose', 'ctrlshift', 'have', 'confuse', 'change', 'fileclose', 'editors', 'mention', 'rename', 'perspectives', 'perspectives', 'prompt', 'likewise', 'rename', 'perspective', 'perhapschange', 'editors', 'choose', 'perspectives', 'perspective', 'shortcut', 'appear', 'obvious', 'operation', 'apply', 'close', 'perspectives', 'fileclose', 'close', 'editors', 'close', 'reopen', 'contact', 'look', 'editors', 'current', 'perspective', 'provide', 'editors', 'perspective', 'editors', 'perspective', 'likely', 'create', 'confusion', 'address']"
58,2066,P3,,"['taskview', 'visible', 'hide']","['consider', 'follow', 'scenario', 'work', 'perspective', 'configuration', 'perspective', 'console', 'visible', 'search', 'result', 'errors', 'result', 'operation', 'confuse', 'manually', 'operation', 'automatically', 'notice', 'console', 'search', 'result', 'support', 'option', 'consistent', 'console', 'conditional', 'preference', 'search', 'result', 'unconditionally']"
59,2068,P3,,['editor'],"['doubleclicking', 'button', 'editor', 'cause', 'unexpected', 'try', 'better', 'options', 'restore', 'zoom']"
60,2070,P5,,"['perspectives', 'perspective']","['reason', 'perspectives', 'window', 'different', 'preference', 'settings', 'bothersome', 'information', 'contexts', 'forget', 'perspective', 'window', 'ability', 'perspective', 'desktop', 'situation']"
61,2078,P3,,"['suck', 'resources', 'handle']","['realistically', 'selfhost', 'workbenches', 'selfhosting', 'resources', 'launch', 'second', 'eclipse', 'close', 'perspective', 'open', 'close', 'perspective', 'open', 'eclipse', 'open', 'perspectives']"
62,2096,P2,,"['window', 'smarter']","['window', 'corner', 'include', 'minimize', 'action', 'populate', 'include', 'disable', 'detach', 'contain', 'maximize', 'window', 'titlebar']"
63,2102,P3,,[],"['unintentionally', 'mouse', 'titlebar', 'theres', 'toolbar', 'button', 'miss', 'leave', 'novice', 'unexpected', 'reattach', 'little', 'threshold', 'increase']"
64,2103,P3,,"['preference', 'option', 'detach', 'windows', 'allways']","['choose', 'detach', 'windows', 'allways']"
65,2107,P3,,"['usability', 'detach', 'window']","['detach', 'window', 'stick', 'workbench', 'allow', 'detach', 'window']"
66,2117,P3,,"['detach', 'window']","['resource', 'perspective', 'bookmark', 'navigator', 'folder', 'navigator', 'detach', 'window', 'detach', 'window', 'workbench', 'window', 'anymore', 'bookmark', 'instead', 'bookmark', 'take', 'folder', 'click', 'perspectiveshow', 'navigator']"
67,2119,P3,,"['double', 'detach', 'titlebar', 'maximize']","['double', 'detach', 'maximize']"
68,2120,P3,,"['persist', 'sessions']","['workbench', 'notice', 'appear', 'shutdown', 'workbench', 'restart', 'notice', 'appear', 'persist', 'sessions', 'implementation', 'underlie', 'resource', 'ieditorinput', 'resource']"
69,2124,P3,,"['perspective', 'shortcut', 'switch', 'perspective']","['perspectives', 'window', 'shortcut', 'perspective', 'activate', 'perspective', 'perspective', 'select', 'notice', 'perform', 'active', 'perspective', 'switch', 'second', 'perspective', 'active', 'close', 'reason', 'activate']"
70,2143,P3,,"['preference', 'option', 'project', 'default', 'perspective']","['workbench', 'preference', 'option', 'project', 'default', 'perspective', 'select', 'window', 'project', 'cause', 'window', 'default', 'perspective', 'project']"
71,2146,P3,,['editors'],"['create', 'project', 'external', 'open', 'classpath', 'editor', 'open', 'close', 'open', 'default', 'editor']"
72,2152,P3,,"['action', 'perspective']","['perspective', 'dialog', 'current', 'perspective']"
73,2160,P3,,"['detach', 'window', 'cause', 'unzoom']","['navigator', 'detach', 'window', 'detach', 'window', 'notice', 'zoom', 'unzoomed']"
74,2167,P3,,"['properties', 'layout', 'specify', 'resource', 'perspective']","['properties', 'locate', 'folder', 'outline', 'visible', 'resource', 'perspective', 'open', 'longer', 'visible', 'resource', 'perspective', 'properties']"
75,2191,P3,,['window'],"['preferences', 'change', 'perspective', 'window', 'exist', 'current', 'window', 'invoke', 'perspective', 'result', 'open', 'window', 'current', 'window', 'perspective', 'appear', 'current', 'window', 'novice', 'repopulate', 'window', 'usable', 'force']"
76,2192,P4,,"['perspectives', 'custom', 'perspective']","['perspective', 'remove', 'package', 'hierarchy', 'perspective', 'result', 'perspective', 'specific', 'perspective', 'perspective', 'customize', 'default', 'perspective']"
77,2202,P3,,"['mnemonic', 'perspective']","['navigator', 'perspective', 'mnemonic', 'perspective']"
78,2205,P3,,"['folder', 'preserve']","['arrange', 'perspective', 'follow', 'folder', 'hierarchy', 'package', 'middle', 'editor', 'folder', 'outline', 'package', 'perspective', 'window', 'result', 'folder', 'package', 'hierarchy', 'middle', 'editor', 'folder', 'outline']"
79,2214,P3,,"['workbench', 'crash', 'creation']","['perspective', 'repeat', 'eventually', 'message', 'appear', 'say', 'resources', 'repeat', 'result', 'handle', 'method', 'allocation', 'failure', 'common', 'possible', 'systems', 'number', 'perspectives', 'create', 'allocation', 'failure', 'exception', 'occur', 'perspective', 'creation', 'default', 'workbench', 'crash', 'toolbar', 'allocation', 'perspectives', 'virtual']"
80,2227,P3,,"['issue', 'perspective', 'dialog']","['perspective', 'perspectives']"
81,2231,P3,,"['issue', 'dialog']","['perspectiveshow', 'viewother']"
82,2233,P3,,"['issue', 'perspective']","['perspectivesave', 'exist', 'perspectives', 'exist', 'perspectives', 'lowercase', 'perspectives']"
83,2264,P3,,['enabledisable'],"['review', 'menubar', 'determine', 'enable', 'workbench', 'window', 'difference', 'enableddisabled', 'depend', 'perspectives', 'enableddisabled', 'perspectives', 'close', 'shutdown', 'workbench', 'notice', 'disable', 'enable', 'viceversa', 'example', 'filenew', 'disable', 'perspective', 'workbench', 'restart', 'enable']"
84,2290,P3,,['open'],"['forward', 'adamsottoti', 'thomson', 'adamsottotioti', 'subject', 'second', 'problem', 'create', 'testbmp', 'filesave', 'testbmp', 'prompt', 'reason', 'followin', 'unalbe', 'create', 'testbmp', 'follow', 'swtwinnt', 'swtexception', 'open', 'oleeditors', 'save', 'save', 'properly', 'problem', 'bitmaps', 'reopen', 'eclipse', 'swtwinnt', 'client', 'create', 'reproduce', 'problem', 'machine', 'platfor', 'machine', 'cause', 'problem', 'longer', 'exhibit', 'problem', 'inactive', 'replicate']"
85,2291,P3,,"['switch', 'editors']","['altdown', 'useful', 'switch', 'perspectives', 'similarly', 'switch', 'editors', 'altright', 'altleft', 'currently', 'keyboard', 'shortcut', 'switch', 'editors']"
86,2313,P4,,"['perspectives', 'additional', 'perspectives', 'layout']","['change', 'layout', 'perspective', 'expect', 'perspective', 'layout', 'change', 'perspective', 'option', 'window', 'rearrange', 'debugger', 'perspective', 'doesnt', 'remember', 'window']"
87,2318,P3,,"['hierarchy', 'resize']","['jresdk', 'duplicate', 'eclipse', 'perspective', 'project', 'myclass', 'outline', 'hierarchy', 'double', 'entire', 'desktop', 'myclass', 'shrink', 'original', 'sizelocation', 'happen', 'select', 'hierarchy', 'switch', 'problem', 'critical', 'problem', 'reveal', 'element', 'editor', 'problem', 'package', 'navigator', 'desktop']"
88,2321,P3,,"['version', 'remember', 'session']","['workspace', 'switch', 'manage', 'perspective', 'select', 'version', 'restart', 'set', 'default']"
89,2326,P1,,"['work', 'tear']","['possibly', 'cause', 'create', 'initially', 'put', 'workbench', 'correct', 'platform', 'behavior', 'call', 'setparent', 'leave', 'widgets', 'isolate', 'similiar', 'problem', 'tooltips', 'show', 'window', 'problem', 'explain', 'swtexception', 'navigator', 'context', 'work', 'detach', 'reattached', 'readme', 'work', 'detach', 'reattached', 'initially', 'create', 'detach', 'reattached', 'workbench', 'window', 'longer', 'workaround', 'reopen', 'problem', 'create', 'workbench', 'window', 'detach', 'reattached']"
90,2335,P3,,"['postrelease', 'stringmatcher']","['stringmatcher', 'string', 'occurrence', 'pattern', 'string', 'example', 'stringmatcherab', 'falsematchabz', 'stringmatcher', 'falsematchz', 'currently', 'segcount', 'actually', 'wildcards', 'return', 'target', 'pattern', 'theyre', 'currently', 'reach', 'notice', 'ignorewildcards', 'doesnt', 'length', 'stringmatchera', 'truematchab', 'currently', 'return', 'return', 'correct', 'return', 'flength', 'flength', 'segcount', 'fsegmentslength', 'segcount', 'fhasleadingstar', 'pattern', 'contain', 'return', 'itpjuiwinnt', 'search', 'result', 'touppercase', 'example', 'discussion', 'mappings', 'stringmatcher']"
91,2354,P3,,"['customize', 'dialog', 'mention', 'action', 'things']","['choose', 'perspective', 'customize', 'menitions', 'action', 'categories', 'wizards', 'perspectives', 'actually', 'action', 'include', 'freefloating', 'action', 'terminology']"
92,2368,P3,,"['miss', 'customize', 'perspective', 'dialog']","['customize', 'perspective', 'dialog', 'entries', 'perspectives', 'resource', 'content', 'software', 'update']"
