,Issue_id,Priority,Duplicated_issue,Title,Description
11,2691,P2,,"['multiple', 'marker', 'attribute']","['restart', 'eclipse', 'attribute', 'marker', 'marker', 'expensive', 'operation', 'require', 'access', 'getattribute', 'matter', 'create', 'resource', 'start', 'open', 'perspective', 'marker', 'sorter', 'package', 'import', 'import', 'import', 'import', 'attribute', 'markers', 'prevent', 'constant', 'access', 'operations', 'information', 'sort', 'package', 'private', 'hashtable', 'message', 'hashtable', 'private', 'hashtable', 'linenumbers', 'hashtable', 'private', 'hashtable', 'locations', 'hashtable', 'private', 'hashtable', 'severities', 'hashtable', 'private', 'hashtable', 'priorities', 'hashtable', 'private', 'hashtable', 'containernames', 'hashtable', 'private', 'hashtable', 'hashtable', 'private', 'hashtable', 'completion', 'hashtable', 'private', 'static', 'string', 'attributenames', 'imarkermessage', 'imarkerlocation', 'imarkerseverity', 'imarkerdone', 'imarkerpriority', 'public', 'attribute', 'relevant', 'marker', 'lookup', 'private', 'marker', 'object', 'attribute', 'object', 'attribute', 'coreexception', 'excption', 'exception', 'populate', 'default', 'integer', 'booleanfalse', 'return', 'integer', 'booleanfalse', 'marker', 'default', 'instead', 'private', 'imarker', 'marker', 'object', 'object', 'defaultvalue', 'ifvalue', 'public', 'string', 'marker', 'return', 'string', 'return', 'number', 'marker', 'public', 'marker', 'return', 'integer', 'return', 'location', 'public', 'string', 'marker', 'return', 'string', 'return', 'severity', 'marker', 'default', 'severitywarning', 'public', 'marker', 'return', 'integer', 'return', 'priority', 'marker', 'default', 'prioritynormal', 'public', 'marker', 'return', 'integer', 'return', 'marker', 'completion', 'status', 'number', 'appear', 'public', 'marker', 'return', 'boolean', 'public', 'string', 'marker', 'take', 'substring', 'resources', 'string', 'faster', 'get', 'relative', 'string', 'resources', 'parent', 'string', 'string', 'parentname', 'parentname', 'nonnls', 'parentname', 'pathsubstring', 'parentname', 'return', 'string', 'return', 'location', 'column', 'public', 'string', 'marker', 'linenumber', 'string', 'location', 'linenumber', 'locationequals', 'nonnls', 'return', 'nonnls', 'return', 'location', 'locationequals', 'nonnls', 'return', 'tasklistline', 'object', 'nonnls', 'return', 'object', 'location', 'nonnls', 'return', 'marker', 'directly', 'indirectly', 'public', 'boolean', 'marker', 'string', 'return', 'return', 'coreexception', 'return', 'version', 'tasksorter', 'package', 'copyright', 'right', 'reserve', 'import', 'import', 'import', 'import', 'abstract', 'superclass', 'sorters', 'package', 'tasksorter', 'extend', 'viewersorter', 'private', 'tasklist', 'tasklist', 'private', 'boolean', 'reverse', 'private', 'columnnumber', 'private', 'markercache', 'private', 'static', 'numcolumns', 'column', 'headingsc', 'folder', 'location', 'private', 'static', 'category', 'complete', 'priority', 'description', 'resource', 'container', 'location', 'create', 'sorter', 'public', 'tasklist', 'columnnumber', 'thistasklist', 'tasklist', 'columnnumber', 'nonjavadoc', 'method', 'declare', 'viewersorter', 'compare', 'markers', 'sort', 'column', 'sorter', 'subsequent', 'columns', 'depend', 'column', 'public', 'compareviewer', 'viewer', 'object', 'object', 'imarker', 'imarker', 'imarker', 'imarker', 'columnsortorder', 'result', 'numcolumns', 'result', 'result', 'reverse', 'result', 'result', 'return', 'result', 'nonjavadoc', 'method', 'declare', 'viewersorter', 'compare', 'markers', 'specify', 'column', 'private', 'columnnumber', 'imarker', 'imarker', 'switch', 'columnnumber', 'category', 'return', 'complete', 'return', 'priority', 'return', 'description', 'return', 'resource', 'optimization', 'markers', 'resources', 'resources', 'chance', 'theyre', 'identical', 'equality', 'comparison', 'getresource', 'getresource', 'return', 'return', 'container', 'optimization', 'markers', 'resources', 'container', 'resources', 'chance', 'theyre', 'identical', 'equality', 'comparison', 'getresource', 'getresource', 'return', 'return', 'location', 'return', 'default', 'return', 'compare', 'number', 'location', 'markers', 'number', 'specify', 'number', 'numerically', 'location', 'textually', 'number', 'specify', 'location', 'number', 'combine', 'number', 'location', 'private', 'imarker', 'return', 'string', 'string', 'return', 'collatorcompare', 'string', 'string', 'return', 'collatorcompare', 'string', 'string', 'return', 'collatorcompare', 'return', 'marker', 'category', 'number', 'appear', 'private', 'marker', 'imarkerproblem', 'switch', 'return', 'return', 'return', 'imarkertask', 'return', 'return', 'return', 'number', 'column', 'sort', 'public', 'getcolumnnumber', 'return', 'columnnumber', 'return', 'marker', 'completion', 'status', 'number', 'appear', 'private', 'marker', 'return', 'return', 'marker', 'priority', 'number', 'appear', 'private', 'marker', 'appear', 'return', 'return', 'descend', 'ascend', 'sort', 'public', 'boolean', 'isreversed', 'return', 'reverse', 'sort', 'public', 'newreversed', 'reverse', 'newreversed', 'elements', 'viewer', 'defualt', 'method', 'initialize', 'value', 'start', 'public', 'sortfinal', 'viewer', 'viewer', 'object', 'elements', 'thismarkercache', 'thismarkercache', 'change', 'reveiwed', 'harder', 'current', 'implementation', 'currently', 'demonstrate', 'errors', 'integrate', 'stream', 'stable']"
12,2776,P3,,['inherit'],"['create', 'inherit', 'exist', 'inherit', 'superclass', 'subclass', 'specify', 'pluginxml', 'superclass', 'define']"
13,2996,P3,,"['different', 'spell', 'character', 'encode']","['expect', 'character', 'encode', 'string', 'constant', 'moddav', 'parser', 'expect', 'cause', 'problems', 'character', 'encode', 'context', 'outgo', 'request', 'server', 'temporary', 'workaround', 'problem']"
14,3048,P3,,['resource'],"['character', 'acceptable', 'resource', 'eclipse', 'windows', 'semicolon', 'single', 'wonderng', 'doesnt', 'comply', 'platforms', 'convention', 'import', 'invalid', 'character', 'create', 'import', 'character', 'character', 'reject']"
15,3066,P3,,['pluginxml'],"['resources', 'pluginxml', 'follow', 'pluginxml', 'alltests']"
16,3067,P3,,"['markersettest', 'pluginxml']","['resources', 'markertest', 'associate', 'pluginxml', 'follow', 'pluginxml', 'alltests']"
17,3069,P3,,['alltests'],"['package', 'contain', 'queuetest', 'alltests', 'associate', 'pluginxml']"
18,3110,P3,,"['eclipse', 'call']","['eclipse', 'recognise', 'plugin', 'call', 'create', 'project', 'call', 'myproject', 'project', 'create', 'testxml', 'follow', 'script', 'version', 'project', 'default', 'target', 'namemain', 'refreshlocal', 'target', 'project', 'refresh', 'myproject', 'resource', 'create', 'refer', 'testxml', 'follow', 'version', 'project', 'default', 'target', 'namemain', 'antfiletestxml', 'target', 'project', 'follow', 'buildexception', 'create', 'refreshlocal', 'common', 'solutions', 'taskdef', 'declare', 'optional', 'optionaljar', 'directory', 'installation', 'anthome', 'buildexception', 'create', 'refreshlocal', 'common', 'solutions', 'taskdef', 'declare', 'optional', 'optionaljar', 'directory', 'installation', 'anthome', 'buildexception', 'create', 'refreshlocal', 'common', 'solutions', 'taskdef', 'declare', 'optional', 'optionaljar', 'directory', 'installation', 'anthome', 'relate', 'itppdeall', 'buildxml', 'create', 'component', 'script']"
19,3114,P3,,"['parse', 'command', 'doesnt', 'properly', 'specify', 'property', 'quote']","['command', 'specifed', 'target', 'target', 'tokenize', 'command', 'quote', 'properties', 'string', 'instance', 'follow', 'command', 'doesnt', 'eclipse', 'correct', 'property', 'variable', 'myproperty', 'instead', 'think', 'target', 'interestingly', 'follow', 'dmyproperty', 'modify', 'parse', 'command', 'review', 'release', 'move']"
20,3970,P4,,"['preferences', 'need', 'define', 'default', 'delimiters']","['create', 'currently', 'delimiter', 'return', 'consider', 'follow', 'sceanrio', 'windows', 'station', 'develop', 'product', 'program', 'windows', 'station', 'terminals', 'eclipse', 'cheaper', 'create', 'windows', 'delimiters', 'product', 'product', 'preference', 'define', 'delimiter', 'possible', 'value', 'windows', 'default', 'platform', 'delimiter', 'provide', 'workbench', 'plugins', 'delimiter']"
21,4344,P3,,"['specify', 'encode']","['specify', 'encode', 'provider', 'assume', 'defalt', 'support', 'document', 'pluginxml', 'manifest', 'encode', 'default', 'subclassed', 'provide', 'dosavedocument', 'encode', 'specify', 'constructor']"
22,4615,P5,,"['optimize', 'drawmeasure']","['believe', 'trivial', 'optimize', 'drawmeasure', 'percent', 'styledtext', 'example', 'gcdrawtext', 'exttextout', 'better', 'performance', 'wcstombs', 'everytime', 'create', 'object', 'string', 'badness', 'remove', 'draw', 'measure', 'character', 'converter', 'provide', 'improvement', 'character', 'conversion', 'operation', 'percent', 'interest', 'application', 'improvement', 'drawmeasure', 'significant', 'investigate', 'add', 'support', 'substrings', 'improvement', 'provide', 'machine', 'microseconds', 'string', 'versus', 'microseconds', 'substring', 'warrent', 'propagation', 'reference', 'string', 'substring', 'current', 'optimizations', 'microseconds', 'versus', 'current', 'switch', 'exttextout', 'factor', 'behavior', 'platforms', 'repeat', 'paint', 'problem', 'process', 'investigate', 'significant', 'performance', 'improvement', 'likely', 'switch', 'benchmark', 'import', 'comibmswt', 'import', 'import', 'public', 'gcbench', 'static', 'static', 'basetime', 'static', 'static', 'basetime', 'icount', 'basetime', 'basetime', 'public', 'static', 'mainstring', 'string', 'string', 'display', 'display', 'display', 'shellopen', 'gcshell', 'icount', 'gcdrawstring', 'basetime', 'microseconds', 'drawstring', 'substring', 'length', 'icount', 'gcdrawstring', 'substring', 'basetime', 'microseconds', 'drawstring', 'substring', 'gcdispose', 'shelldispose', 'displaydispose']"
23,4762,P2,,"['styledtext', 'default', 'linestyler', 'remove', 'background']","['itpuiwinnt', 'jfaces', 'implementation', 'handle', 'delimiter', 'properly', 'remove', 'swtwinnt', 'styledtext', 'defaultcontent', 'handle', 'delimiter', 'information', 'defaultcontent', 'handle']"
24,4837,P3,,"['javadoc', 'cursor', 'constructor', 'errornohandles', 'speced']","['cursor', 'constructor', 'errornohandles', 'method']"
25,4864,P3,,"['styledtext', 'offset', 'argument', 'startlength', 'startend']","['offset', 'argument', 'styledtextbidi', 'constructor', 'calculate', 'segment', 'separately', 'length', 'consistency', 'styledtextbidi', 'styledtextbidi', 'internal', 'change', 'setbidicoloring', 'bidiutil', 'expect', 'length', 'internally', 'conversion', 'change', 'bidiutil']"
26,5024,P3,,"['workbench', 'provide', 'proper', 'constant', 'project', 'perspective']","['represent', 'perspective', 'mworkbench', 'represent', 'project', 'include', 'constants', 'mperspective', 'mproject', 'mworkbench', 'respectively']"
27,5190,P3,,"['gcstringextent', 'incorrect', 'italic']","['follow', 'testcase', 'gcstringextent', 'lowercase', 'incorrect', 'leftmost', 'example']"
28,5304,P3,,['styledtext'],"['exception', 'occur', 'run', 'eclipse', 'platform', 'syntax', 'highlight', 'turn', 'styledtextjava', 'editor', 'offend', 'offset', 'length', 'problem', 'style', 'return', 'include', 'stylerange', 'breaknext', 'style', 'normal', 'actually', 'start', 'previous', 'end', 'follow', 'offset', 'delimiter', 'range', 'pass', 'styledtextbidi', 'calculate', 'offset', 'length', 'doesnt', 'handle', 'length', 'range', 'shouldnt', 'length', 'style', 'styledtextbidi', 'create', 'inefficienies', 'prepareboldtext', 'intend', 'handle', 'explicitly', 'probably', 'change', 'filter', 'length', 'range', 'change', 'filter', 'range', 'request', 'length', 'exception', 'return', 'start', 'delimiter', 'styleranges', 'include', 'content', 'delimiter']"
29,5331,P1,,"['override', 'optional', 'extension']","['attempt', 'override', 'optional', 'ignore', 'definition', 'important', 'subclass', 'original', 'behaviour', 'behaviour', 'occur', 'build', 'reproduce', 'junitjar', 'junitjar', 'export', 'pluginxml', 'library', 'namejunitjar', 'export', 'library', 'eclipse', 'create', 'plugin', 'project', 'call', 'orgeclipsebug', 'default', 'plugin', 'generator', 'dependancy', 'pluginxml', 'natjar', 'create', 'orgeclipsebug', 'package', 'call', 'subclass', 'foojava', 'package', 'orgeclipsebug', 'import', 'public', 'extend', 'junittask', 'public', 'throw', 'exception', 'exceptionthis', 'extensions', 'extension', 'pluginxml', 'create', 'call', 'define', 'extension', 'anttask', 'namejunit', 'anttask', 'namefoo', 'extension', 'eclipse', 'orgeclipsebug', 'folder', 'workspace', 'plugins', 'restart', 'eclipse', 'option', 'create', 'script', 'call', 'fooxml', 'contain', 'project', 'namebugs', 'defaultrun', 'target', 'namerun', 'target', 'project', 'create', 'script', 'call', 'junitxml', 'contain', 'project', 'namebugs', 'defaultrun', 'target', 'namerun', 'target', 'project', 'fooxml', 'select', 'script', 'target', 'select', 'finish', 'notice', 'run', 'script', 'report', 'throw', 'message', 'junitxml', 'notice', 'execute', 'pop', 'expect', 'dialogue', 'run', 'fooxml', 'expect', 'extension', 'work', 'properly', 'override', 'ruinning', 'eclipse', 'find', 'override', 'ignore']"
30,5436,P3,,"['hardcoded', 'string']","['string', 'script']"
31,5577,P3,,['javadoc'],"['javadoc', 'couple', 'methods', 'incorrect', 'miss', 'setselectionint', 'setselectionint', 'throw', 'string', 'string', 'argument', 'exception', 'throw', 'exception', 'instead', 'string', 'setfont', 'javadoc']"
32,5754,P3,,"['refreshlocal', 'doesnt', 'refresh']","['follow', 'refresh', 'project', 'manual', 'refresh', 'require', 'builder', 'target', 'namemodel', 'dependsinit', 'property', 'namexmidir', 'jvmjavaw', 'forkyes', 'classpath', 'jvmarg', 'srcroseebmmdl', 'xmidir', 'nameuuid', 'extensions', 'pathmap', 'jvmjavaw', 'forkyes', 'classpath', 'jvmarg', 'linemodel', 'ebmxml', 'package', 'comibmetoolsebm', 'genadapters', 'genpackage', 'genpackage', 'process', 'genpackage', 'organization', 'genpackage', 'refpackage', 'comibmetoolsemf', 'refpackage', 'comibmetools', 'refpackage', 'comibmetools', 'copyright', 'copyrighttxt', 'delete', 'fileebmxml', 'delete', 'delete', 'delete', 'refreshlocal', 'target']"
33,5767,P3,,"['resources', 'potential', 'problems', 'symbolic']","['debian', 'workbench', 'define', 'devecliseorg', 'reference', 'libraries', 'eclipseroot', 'variable', 'properly', 'warn', 'classpath', 'invalid', 'classpath', 'compile', 'errors', 'reference', 'class', 'resolve', 'scenario', 'windows']"
34,5953,P2,,"['compile', 'source', 'project']","['eclipse', 'websphere', 'studio', 'workbench', 'eclipse', 'different', 'buildxml', 'buildproperties', 'different', 'project', 'originally', 'jakarta', 'strut', 'appear', 'compile', 'correctly', 'message', 'console', 'target', 'directory', 'miss', 'correcly', 'environment', 'build', 'standalone', 'change', 'buildproperties', 'specify', 'eclipse', 'buildcompiler', 'resolve', 'classic', 'compiler', 'exception', 'remove', 'optimization', 'command', 'section', 'eclipse', 'crash', 'follow', 'buildproperties', 'buildcompiler', 'follow', 'buildxml', 'project', 'namevendor', 'defaultdist', 'basedir', 'prerequisite', 'properties', 'property', 'property', 'namebuildhome', 'valuetarget', 'property', 'namewebappname', 'valuevip', 'property', 'namewebappwar', 'valuevipwar', 'initialization', 'properties', 'property', 'value', 'optionally', 'override', 'property', 'settings', 'command', 'properties', 'directory', 'settings', 'superior', 'buildxml', 'script', 'compilations', 'compiler', 'option', 'property', 'valuetrue', 'compilations', 'deprecation', 'compiler', 'option', 'property', 'valuefalse', 'compilations', 'optimize', 'compiler', 'option', 'property', 'valuetrue', 'directory', 'distribution', 'target', 'property', 'namedisthome', 'valuedist', 'source', 'directory', 'compilations', 'relate', 'webapp', 'property', 'namewebappsrc', 'valuesrc', 'version', 'number', 'particular', 'application', 'property', 'application', 'archive', 'produce', 'property', 'namewebappwar', 'source', 'directory', 'copy', 'static', 'resources', 'property', 'namewebappweb', 'valueweb', 'derive', 'properties', 'property', 'value', 'derive', 'value', 'define', 'generally', 'override', 'command', 'settings', 'target', 'directory', 'build', 'pack', 'application', 'property', 'namewebappdist', 'valuedisthome', 'target', 'directory', 'build', 'unpack', 'application', 'property', 'valuebuildhome', 'compile', 'library', 'idclasspath', 'pathelement', 'executable', 'target', 'prepare', 'target', 'create', 'directory', 'structure', 'target', 'unpack', 'associate', 'application', 'target', 'nameprepare', 'target', 'directory', 'webapp', 'webappname', 'dirwebapptarget', 'target', 'static', 'target', 'copy', 'static', 'resources', 'portion', 'application', 'source', 'target', 'target', 'namestatic', 'dependsprepare', 'descriptioncopy', 'static', 'webapp', 'webappname', 'fileset', 'dirwebappweb', 'fileset', 'includeswebxml', 'target', 'compile', 'target', 'compile', 'source', 'application', 'specify', 'source', 'directory', 'actually', 'exist', 'target', 'namecompile', 'dependsstatic', 'source', 'webapp', 'webappname', 'srcdirwebappsrc', 'classpath', 'refidclasspath', 'target', 'target', 'create', 'application', 'archive', 'contain', 'complete', 'application', 'suitable', 'deployment', 'compatible', 'servlet', 'container', 'target', 'namedist', 'application', 'archive', 'webapp', 'webappname', 'dirwebappdist', 'target', 'distribution', 'directories', 'target', 'nameclean', 'distribution', 'directories', 'delete', 'dirbuildhome', 'delete', 'dirdisthome', 'target', 'project']"
35,5973,P3,,"['buildcompiler', 'automatically']","['buildcompiler', 'property', 'script', 'properly', 'script', 'run', 'outside', 'eclipse', 'automatically', 'default']"
36,6020,P2,,"['call', 'systemexit', 'eclipse']","['follow', 'script', 'crash', 'eclipse', 'version', 'project', 'property', 'target', 'namebuildparser', 'classpath', 'pathelement', 'pathelement', 'classpath', 'target', 'project', 'similar', 'script', 'doesnt']"
37,6139,P3,,"['swtlinedot', 'effect', 'linedash']","['gcsetlinestyle', 'swtlinedot', 'actually', 'produce', 'change', 'swtlinedash', 'visual', 'result']"
38,6600,P3,,"['toolsjar', 'automatically', 'eclipse', 'instead']","['currently', 'force', 'buildcompiler', 'property', 'include', 'toolsjar', 'antcore', 'plugin']"
39,6624,P3,,"['javadoc', 'boolean']","['boolean', 'follow', 'segement', 'absolute', 'destination', 'segment', 'absolute', 'destination']"
40,6707,P3,,"['problem', 'stable']","['javahome', 'script', 'eclipse', 'script', 'property', 'property', 'namejavahome', 'property', 'modern', 'property', 'utestdir', 'property', 'srcdir', 'property', 'nombassrcdir', 'property', 'nombaslibsrcdir', 'nombaslibs', 'property', 'docdir', 'javadoc', 'property', 'toolsdir', 'property', 'buildclasses', 'valueclasses', 'property', 'dependencycache', 'valuedepcache', 'property', 'jarsdir', 'valuejars', 'property', 'property', 'optimize', 'property', 'release', 'property', 'unknown', 'target', 'settings', 'description', 'report', 'settings', 'property', 'namejavahome', 'message', 'message', 'optimize', 'optimize', 'message', 'javahome', 'javahome', 'messagejavahome', 'envjavahome', 'target', 'output', 'eclipse', 'optimize', 'javahome', 'cprogram', 'output', 'unknown', 'operand', 'buildfile', 'buildxml', 'settings', 'optimize', 'javahome', 'javahome', 'envjavahome']"
41,6708,P3,,"['attempt', 'content', 'copy']","['attempt', 'content', 'create', 'operation', 'reproduce', 'evaluate', 'follow', 'snippet', 'scrapbook', 'ctemptest', 'string', 'pdgetplugin', 'workspace', 'sourceproj', 'source', 'sourcecreatenew', 'destproj']"
42,6805,P3,,['setresultobject'],"['result', 'access', 'inconsistency', 'inefficient', 'convert']"
43,7269,P1,,"['generate', 'patch', 'exist']",['generate']
44,7273,P1,,"['remove', 'ctrlalt', 'accelerators', 'collision']","['platforms', 'notably', 'german', 'slavic', 'platforms', 'polish', 'collide', 'russian', 'keyboard', 'ctrlalt', 'remove', 'collisions', 'croatian', 'polish', 'german', 'croatian', 'polish', 'german', 'slovak', 'polish', 'polish', 'croatian', 'polish', 'croatian', 'polish', 'croatian', 'croatian', 'slovak', 'croatian', 'polish', 'croatian', 'polish', 'croatian', 'polish', 'croatian', 'polish', 'german', 'german', 'slovak', 'slovak', 'german', 'italian', 'america', 'slovak', 'slovak', 'slovak', 'slovak', 'slovak', 'slovak', 'america', 'america', 'follow', 'website', 'follow', 'character', 'keyboard', 'accesible', 'conjunction', 'control', 'punctuation', 'acclerators', 'punctuation', 'offenders', 'switch', 'editor', 'ctrlalt', 'polish', 'russian', 'punctuation', 'navigator', 'bookmark', 'outline', 'properties', 'perspective', 'russian', 'croatian', 'polish', 'perspective', 'russian', 'croatian', 'polish', 'german', 'extract', 'method', 'russian']"
45,7277,P3,,"['events', 'intooverreturn']","['procedural', 'support', 'require', 'information', 'events', 'intooverresume', 'create', 'deatil', 'constants', 'remove', 'stepstart', 'constant']"
46,7316,P3,,"['inconsistent', 'case']","['second', 'uppercase']"
47,7360,P3,,"['syncaction', 'default']","['syncaction', 'cvstagdefault', 'target']"
48,7530,P1,,"['command', 'send']","['command', 'structure', 'server', 'nonexistant', 'questionables', 'ignore', 'instead']"
49,7593,P2,,"['findreplace', 'dialog', 'doesnt']","['findreplace', 'dialog', 'combination', 'ctrlfyou', 'becomesthe', 'searchthe', 'automatically', 'focusthats', 'annoy', 'work', 'keyboard', 'quicklysearch', 'andpress', 'return']"
50,7655,P3,,"['wrap', 'coreexceptions', 'log', 'necessary']","['coreexception', 'teamexception', 'necessary', 'teamexceptions', 'log']"
51,7840,P3,,"['adaptable', 'property', 'doesnt', 'filter', 'nature']","['apologies', 'define', 'follow', 'property', 'namecvs', 'adaptabletrue', 'filter', 'namenature', 'package', 'believe', 'filter', 'test', 'adaptation', 'ijavaproject', 'nature', 'iproject', 'adapt', 'filter', 'test', 'adaptation', 'result', 'noncvs', 'project', 'properties', 'package', 'likewise', 'noncvs', 'compilation', 'ifiles', 'properties', 'similar', 'declaration', 'pluginxml']"
52,7852,P3,,"['bind', 'accelerators', 'contribute', 'action']","['contribute', 'action', 'accelerator', 'altarrow', 'altarrowleft', 'pluginxml', 'stupid']"
53,8386,P3,,"['decorators', 'preferences', 'externalize']","['string', 'externalization']"
54,8798,P2,,"['constructor', 'menuitem', 'silently', 'change', 'incorrect']","['create', 'menuitem', 'allow', 'create', 'cascade', 'menuitem', 'menuitem', 'myitem', 'swtpush', 'swtcascade', 'learn', 'cascade', 'mutually', 'exclusive', 'constructor', 'throw', 'illegal', 'argument', 'exception', 'silently', 'change', 'cause', 'setmenu', 'myitem', 'say', 'cascade']"
55,8827,P3,,"['options', 'command']","['command', 'arguments', 'value', 'pass', 'obviously', 'match', 'default', 'constants', 'value', 'resolve', 'internally']"
56,9143,P3,,['map'],"['map', 'osarch', 'value', 'constant']"
57,9217,P1,,"['internal', 'package']","['reason', 'problem', 'exist', 'follow', 'create', 'javafile', 'normally', 'taskview', 'internal', 'occur', 'close', 'eclipse', 'eclipse', 'packageview', 'doesnt', 'message', 'internal', 'occur', 'write', 'logfiles', 'report', 'errors', 'reopen', 'packageview', 'homefolder', 'package', 'srcfolder', 'internal', 'refresh', 'sourcefolder', 'doesnt', 'rename', 'metadatafolder', 'projectfolder', 'create', 'projectfolder', 'folders', 'projectfolder', 'refresh', 'folder', 'srcfolder', 'internal', 'eclipseversion', 'normally', 'srcfolder', 'problems', 'version', 'problem', 'exist', 'version']"
58,9236,P5,,"['unable', 'version', 'stream']","['try', 'version', 'splitstream', 'select', 'stream', 'version', 'stream', 'follow', 'abort', 'receiver', 'signal', 'abort', 'receiver', 'signal', 'lockclockname', 'assertion', 'shortrepos', 'fail', 'lockclockname', 'assertion', 'shortrepos', 'fail']"
59,9259,P4,,"['preferences', 'return', 'inconsistent']","['inconsistent', 'integer', 'value', 'change', 'preferences', 'string', 'value', 'restore', 'default', 'option', 'preferences', 'method', 'follow', 'value', 'consistent', 'typewise', 'public', 'return', 'defaultvalue', 'defaultvalue', 'dostore']"
60,9341,P1,,"['console', 'shimmer']","['change', 'output', 'verbose', 'script', 'require', 'console', 'shimmer', 'scroll', 'output']"
61,9429,P4,,"['provide', 'constructors', 'rectangle']","['rectangle', 'miss', 'constructors', 'creting', 'tedious', 'instead', 'say', 'rectangle', 'somenewone', 'rectangle', 'theoldone', 'assignments']"
