,Issue_id,Priority,Duplicated_issue,Title,Description
10,1907,P4,,"['support', 'folders']","['folders', 'handle', 'itypedinput', 'original', 'recall', 'plan']"
11,1909,P3,,"['contributions', 'switch', 'update', 'image']","['version', 'imagedescriptor', 'statements', 'repeatedly', 'switch', 'properties', 'statements', 'console', 'createimage', 'createimage', 'perspectives', 'updateall', 'manager', 'force', 'currently', 'visible', 'update', 'cause', 'image', 'doesnt', 'recommend', 'updatefalse', 'updateallfalse', 'downside', 'update', 'image', 'tricky', 'contribution', 'release', 'change', 'workbenchwindow', 'change', 'accelerators', 'get', 'hook', 'properly', 'lazily', 'create']"
12,1936,P3,,"['problem', 'override']","['parent', 'override', 'fcomposite', 'return', 'visible', 'correct', 'layout', 'composite', 'problematic', 'couple', 'clients', 'implementation', 'implementation', 'behavior', 'document', 'methods', 'javadoc']"
13,1938,P3,,"['pass', 'element']","['modify', 'method', 'icellmodifier', 'pass', 'widget', 'element', 'object', 'contrary', 'speced', 'itpuiall', 'object', 'icellmodifier', 'receive', 'break', 'change']"
14,1980,P3,,"['effect', 'hit', 'filefolder', 'wizards']","['create', 'project', 'project', 'folder', 'select', 'folder', 'wizard', 'container', 'project', 'filefolder', 'container', 'change', 'hit', 'container', 'pass', 'container', 'selection', 'select', 'cause', 'container', 'change', 'behavior', 'expect', 'mention', 'create', 'project', 'container', 'selection', 'available', 'click', 'browse', 'button', 'fire', 'selection', 'swtwinnt', 'set', 'selection', 'defer', 'pending', 'change']"
15,1982,P4,,"['viewers', 'boolean']","['boolean', 'comment', 'claim', 'selection', 'current', 'selection', 'appear', 'review', 'selection', 'change', 'callbacks', 'occur', 'comment', 'implementation', 'oversight', 'rely', 'update', 'viewer', 'selection', 'notify', 'listeners', 'selection', 'tweak', 'better', 'cause', 'problems', 'override', 'method', 'spurious', 'update', 'selection', 'selection', 'remove', 'curious', 'cause', 'problems', 'setselection', 'selection', 'filter', 'duplicate', 'reply', 'rapidly', 'step', 'thread', 'start', 'stop', 'ensure', 'select', 'reveal']"
16,1996,P3,,['dependent'],"['dependency', 'simple', 'examples', 'throw', 'simple', 'example', 'plugins', 'handle', 'exceptions', 'detect', 'simple', 'platform', 'plugin', 'exception', 'happen']"
17,2007,P3,,"['method', 'ambiguous']","['future', 'design', 'improvements', 'editorarea', 'dispose', 'ctabfolder', 'rename', 'dispose', 'layoutpart', 'activate', 'deactivate', 'reflection', 'mean', 'dispose', 'method', 'reflect', 'behavioral', 'intent']"
18,2054,P3,,['faster'],"['fade', 'begin', 'quickly', 'nuissance']"
19,2162,P3,,"['editor', 'gradient', 'fix']","['gradient', 'editor', 'button', 'overlap', 'gradient', 'portion', 'gradient', 'button', 'propose', 'solution', 'implement', 'draw', 'gradient', 'ctabfolder', 'include', 'button', 'locate', 'inconsistent', 'windows', 'titlebars', 'gradient']"
20,2178,P1,,"['select', 'hierarchy']","['hierarchy', 'hierarchy', 'select', 'control', 'result', 'impossible', 'select', 'subtree', 'select', 'control', 'observation', 'control', 'dot', 'border', 'selection', 'problem', 'element', 'select', 'viewer', 'background', 'bring', 'selection', 'visible', 'prevent', 'select', 'refresh', 'hierarhcy', 'change', 'change', 'viewers', 'call', 'refresh', 'viewer', 'hierarchy', 'open', 'select', 'different', 'package', 'hierarchy', 'choose', 'hierarchy', 'reproduce', 'hierarchy', 'topdown', 'hierarchy', 'bottomup', 'supertype', 'hierarchy', 'encounter', 'reuse', 'updatechildren', 'selection', 'previously', 'clear']"
21,2187,P3,,"['treeviewer', 'flash', 'expand']","['navigator', 'expand', 'folder', 'contain', 'notice', 'flicker', 'viewer', 'doesnt', 'subsequent', 'collapseexpands']"
22,2204,P3,,['open'],"['acrobat', 'embed', 'workbenck', 'acrobat', 'separed', 'application', 'shouldnt', 'embed', 'acrobat', 'reader', 'special', 'support', 'plugin', 'netscape', 'behavior']"
23,2271,P3,,['editor'],"['indicate', 'editors', 'example', 'toolbar', 'shrink', 'quarter', 'current', 'colour', 'overlay']"
24,2293,P1,,[],"['jremotifsdk', 'encounter', 'workbench', 'possibly', 'exception', 'receive', 'load', 'project', 'repository', 'variables', 'set', 'project', 'variables', 'platform', 'development', 'selfhosting', 'bring', 'project', 'properties', 'dialog', 'eclipse', 'launcher', 'plugin', 'contain', 'uimain', 'change', 'include', 'variables', 'jrelib', 'create', 'workbench', 'start', 'autobuild', 'progress', 'dialog', 'run', 'completely', 'fill', 'workbench', 'follow', 'orgeclipseui', 'problems', 'occur', 'invoke', 'plugin', 'orgeclipseui', 'widget', 'dispose', 'method', 'problems', 'occur', 'invoke', 'plugin', 'mess', 'operation', 'snapshot', 'snapshot', 'notification', 'broadcast', 'notification', 'try', 'dispose', 'widget', 'dispose', 'move', 'have', 'reproduce', 'problem', 'information', 'clabel', 'call', 'settooltiptext', 'example', 'call', 'gettext', 'statement', 'fail', 'widget', 'dispose', 'dispose', 'widget', 'settooltiptext']"
25,2297,P3,,"['example', 'action', 'contain']",['call']
26,2344,P1,,"['selection', 'service']","['selection', 'service', 'windows', 'dispose', 'copy', 'isvdoc']"
27,2384,P3,,['create'],"['create', 'parent']"
28,2448,P3,,"['standard', 'components', 'widget', 'dispose', 'close']","['perspective', 'close', 'select', 'editor', 'unsure', 'problem', 'orgeclipseui', 'widget', 'dispose', 'widget', 'dispose', 'method']"
29,2570,P3,,"['standard', 'components', 'border']","['output', 'console', 'outline', 'border', 'remove', 'border', 'console', 'border', 'outliner', 'define', 'workbench', 'change', 'change', 'reimplement', 'verify', 'border', 'console', 'border', 'outline', 'wait', 'comment', 'copy', 'answer', 'outline', 'border', 'inconsistent', 'outline', 'border', 'desktop', 'border', 'create', 'move', 'double', 'specify', 'border', 'vieweditor', 'contributions']"
30,2574,P4,,"['editors', 'celleditor', 'activation', 'flexible']","['write', 'editor', 'exactly', 'state', 'change', 'double', 'click', 'ignore', 'timeout', 'single', 'behavior', 'single', 'change', 'imediately', 'checkbox', 'preference', 'double', 'exactly', 'single', 'alternatively', 'single', 'disable', 'double', 'bahavior', 'thank', 'unfortunately', 'tableviewer', 'tabletreeviewer', 'hardcodes', 'doubleclick', 'nonbehaviour', 'tableviewerimpl', 'call', 'listener', 'hook', 'selection', 'events', 'widget', 'call', 'element', 'column', 'determine', 'column', 'select', 'check', 'bound', 'columns', 'select', 'normally', 'element', 'tableitem', 'getdata', 'internal', 'implementation', 'events', 'tableviewerimpl', 'handle', 'strange', 'interactions', 'default', 'behaviour', 'alternative', 'currently', 'editors', 'viewer', 'handle', 'edit', 'create', 'tableeditor', 'editors', 'control', 'activate', 'tableviewerimpl', 'control']"
31,2576,P1,,['problem'],"['create', 'defect', 'yamato', 'prefix', 'reference', 'abstract', 'source', 'regional', 'selection', 'duplicate', 'priority', 'severity', 'target', 'product', 'hasapar', 'compname', 'wsaweboti', 'answer', 'release', 'symptom', 'envname', 'phasefound', 'phaseinject', 'adddate', 'assigndate', 'lastupdate', 'responsedate', 'enddate', 'ownerlogin', 'decandio', 'originlogin', 'ownername', 'george', 'decandio', 'originname', 'tsukakoshi', 'nobuyuki', 'ownerarea', 'originarea', 'track', 'verify', 'history', 'adddate', 'action', 'userlogin', 'username', 'tsukakoshi', 'nobuyuki', 'assign', 'tsukakoshi', 'nobuyuki', 'modify', 'takeda', 'shigefumi', 'assign', 'takeda', 'shigefumi', 'takeda', 'shigefumi', 'duplicate', 'defect', 'duplicate', 'feature', 'size', 'tsukakoshi', 'nobuyuki', 'action', 'problem', 'description', 'eclipse', 'studio', 'abstract', 'source', 'regional', 'selection', 'component', 'sourceframe', 'problem', 'description', 'click', 'dropdown', 'click', 'source', 'regional', 'selection', 'operation', 'press', 'delete', 'doesnt', 'affect', 'regional', 'selection', 'source', 'dropdown', 'cursor', 'updown', 'change', 'information', 'report', 'yamanashi', 'mmddyyyy', 'frequency', 'intermittent', 'problem', 'environment', 'windows', 'windows', 'eclipse', 'wsajdk', 'wsajdk', 'recreation', 'source', 'source', 'dropdown', 'source', 'regional', 'selection', 'source', 'dropdown', 'reverse', 'focus', 'delete', 'occur', 'regional', 'selection', 'cursor', 'regional', 'selection', 'disappear', 'select', 'source', 'tsukakoshi', 'nobuyuki', 'action', 'assign', 'asahata', 'takeda', 'shigefumi', 'action', 'modify', 'problem', 'highlight', 'region', 'get', 'create', 'sample', 'assign', 'defect', 'abstract', 'frameclick', 'source', 'regional', 'selection', 'abstract', 'source', 'regional', 'selection', 'takeda', 'shigefumi', 'action', 'assign', 'follow', 'testeditor', 'texteditor', 'cause', 'problem', 'public', 'testeditor', 'extend', 'texteditor', 'public', 'texteditor', 'public', 'parent', 'viewform', 'viewformparent', 'swtnone', 'comboform', 'swtreadonly', 'composite', 'compositeform', 'swtnone', 'filllayout', 'instructions', 'testeditor', 'select', 'testeditor', 'testeditor', 'highlight', 'regionclicked', 'get', 'texteditor', 'highlight', 'region', 'get', 'component', 'component', 'wsaweboti', 'takeda', 'shigefumi', 'action', 'sample', 'follow', 'public', 'testeditor', 'extend', 'texteditor', 'public', 'texteditor', 'correct', 'public', 'testeditor', 'extend', 'texteditor', 'public', 'testeditor', 'move', 'itpjui', 'accelerators', 'global', 'window', 'behavior']"
32,2661,P3,,"['import', 'operation', 'optimizations']","['import', 'operation', 'create', 'try', 'extraxt', 'directories', 'import', 'entire', 'eclipse', 'platfrom', 'current', 'implementation', 'reduce', 'follow', 'change', 'importoperation', 'invlove', 'anyalysing', 'indicies', 'make', 'intermediate', 'icontainer', 'throw', 'coreexception', 'pathname', 'return', 'source', 'return', 'return', 'private', 'icontainer', 'throw', 'coreexception', 'itpuiall', 'progress', 'monitor', 'granularity', 'issue', 'icontainer', 'currentfolder', 'icontainer', 'create', 'segment', 'segmentcount', 'segmentcount', 'itpuiall', 'progress', 'monitor', 'granularity', 'issue', 'monitorworked', 'itpuiall', 'progress', 'monitor', 'granularity', 'issue', 'localmonitor', 'segmentcount', 'segmentcount', 'nonnls', 'segmentcount', 'currentfolder', 'itpuiall', 'progress', 'monitor', 'granularity', 'issue', 'ifolder', 'finally', 'return', 'currentfolder']"
33,2668,P2,,"['track', 'specific']","['currently', 'selection', 'service', 'allow', 'selection', 'active', 'specific', 'necessarily', 'active', 'example', 'perspectives', 'variables', 'console', 'typically', 'selection', 'debuglaunches', 'currently', 'support', 'track', 'target', 'activation', 'hook', 'listener', 'create', 'remove', 'dispose', 'follow', 'simply', 'selection', 'specific', 'selection', 'listener', 'notify', 'selection', 'change', 'workbench', 'independent', 'activation', 'active', 'notification', 'listener', 'notify', 'create', 'dispose', 'create', 'listener', 'pass', 'initial', 'selection', 'dispose', 'listener', 'pass', 'selection', 'partids', 'workbench', 'identifiers', 'listener', 'listener', 'notify', 'public', 'partids', 'listener', 'consider', 'interface', 'introduce']"
34,2671,P3,,['source'],"['selection', 'service', 'notify', 'listeners', 'selection', 'change', 'notify', 'selection', 'pass', 'original', 'selection', 'change']"
35,2675,P3,,['selection'],"['selection', 'rely', 'instanceof', 'markertype', 'selection', 'similar']"
36,2717,P3,,"['export', 'wizard', 'expand', 'preselections']","['export', 'wizard', 'expand', 'preselections', 'easier', 'verify', 'reveal', 'method', 'treeviewer', 'initial', 'check', 'pass', 'element', 'public', 'element', 'object', 'parent', 'parent', 'update', 'selection', 'initial', 'check', 'pass', 'element', 'children', 'associate', 'elements', 'public', 'element']"
37,2765,P5,,['dialogs'],"['method', 'follow', 'better', 'understand', 'myvalue', 'myvalue']"
38,2775,P3,,"['open', 'editor', 'preview', 'change']","['editor', 'preview', 'specify', 'change', 'button', 'nonnls', 'method', 'public', 'fontfieldeditor', 'string', 'string', 'labeltext', 'string', 'previewtext', 'composite', 'parent']"
39,2777,P4,,[],"['create', 'viewer', 'swtborder', 'content', 'outline', 'border', 'necessary', 'example', 'compare', 'readme', 'example', 'content', 'outline', 'default', 'viewer', 'content', 'outline', 'create', 'widgets', 'border', 'readme', 'outline', 'stand', 'simple', 'create', 'viewer', 'border', 'default', 'viewer', 'creation', 'protect', 'method', 'subclasses', 'override']"
40,2782,P3,,"['accessibility', 'background', 'place']","['background', 'widgets', 'constrast', 'invisible', 'contrast']"
41,2824,P3,,['highlight'],"['antialiased', 'specific', 'background', 'colour', 'background', 'different', 'colour', 'select', 'previous', 'background', 'colour', 'greywhite', 'follow', 'place', 'eclipse', 'toolbar', 'dropdown', 'run', 'similar', 'perspective', 'context', 'background', 'default', 'problem', 'select', 'contain', 'public', 'static', 'method', 'run', 'appear', 'outline', 'method', 'image']"
42,2896,P2,,"['strange', 'selection', 'handle']","['implement', 'strange', 'behaviour', 'selections', 'shutdown', 'eclipse', 'contribute', 'action', 'receive', 'ouliner', 'example', 'navigator', 'package', 'shutdown', 'action', 'receive', 'selection', 'change', 'editor', 'forward', 'architectural', 'iactiondelegate', 'concept', 'receive', 'selection', 'change', 'register', 'method', 'iactiondelegate', 'method', 'access', 'selection', 'service', 'selection', 'change', 'listener', 'need', 'remove', 'method']"
43,2976,P3,,['click'],"['quote', 'return', 'notepad', 'behaviour', 'particular', 'widget']"
44,2982,P3,,[],"['method', 'readfilters', 'thelast', 'string', 'pattern', 'pattern', 'string', 'select', 'select', 'pattern', 'definedfilters', 'defaultfilters', 'statement']"
45,3077,P3,,"['unable', 'shutdown', 'restart', 'platform']","['require', 'platform', 'start', 'example', 'string', 'testnames', 'testnameslength', 'mainrun', 'argument', 'include', 'application', 'testnamesi', 'try', 'second', 'follow', 'javalangerror', 'factory', 'define', 'method', 'exception', 'thread']"
46,3118,P3,,['antrunner'],"['try', 'script', 'run', 'antrunner', 'outside', 'eclipse', 'method', 'listener']"
47,3171,P3,,"['component', 'update', 'update', 'incompatible']","['scenarios', 'component', 'upgrade', 'incompatible', 'diagnosis', 'component', 'upgrade', 'attachment', 'parent', 'upgrade', 'upgrade', 'incompatible', 'modify', 'vector', 'prodlist', 'enumeration', 'listnextelement', 'compentry', 'vidgetversion', 'compentry', 'lookup', 'compentry', 'compentrynull', 'repeat', 'registry', 'call', 'version', 'compentry', 'upgrade', 'service', 'start', 'put', 'realize', 'open', 'add', 'product', 'similar', 'process', 'components', 'compentries', 'loadmanifest', 'currently', 'version', 'probably', 'search', 'assume', 'add', 'product', 'instal', 'adhere', 'apply', 'products', 'correspond', 'compentry', 'work', 'install', 'component', 'add', 'configuration', 'contain', 'component', 'install', 'configuration']"
48,4348,P3,,"['unnecessary', 'firemodelchange']","['modelchange', 'markerdelta']"
49,4396,P5,,"['composite', 'setenabled']","['provide', 'setallenabled', 'method', 'composite', 'method', 'recursively', 'composites', 'children', 'enable', 'disable', 'wizard', 'framework', 'disableenable', 'group', 'widgets', 'feature', 'simple', 'variants', 'satisfy', 'reasonable', 'strategy', 'higher', 'function']"
50,4399,P5,,"['selectstring', 'deselectstring']","['swtall', 'selectstring', 'deselectstring', 'methods', 'setselectionint', 'setselectionint', 'setselectionint', 'select', 'methods', 'selectint', 'selectint', 'selectint', 'inconsistent', 'apply', 'deselect', 'methods', 'priority', 'move', 'inactive']"
51,4400,P5,,['change'],"['issue', 'apimake', 'smaller', 'rename', 'isselectedint', 'getselectionint', 'possible', 'rename', 'indexof', 'getindexof', 'tableitem', 'treeitem', 'introduce', 'getselection', 'tableisselected', 'replace', 'common', 'setselection', 'select', 'deselect', 'remove', 'select', 'deselect', 'remove', 'selectall', 'deselectall', 'removeall', 'implement', 'showitem', 'showselection', 'people', 'implement', 'showselection', 'decide', 'setselection', 'select', 'deselect', 'remove', 'showselection', 'different', 'treetablelist', 'treetablelist', 'scrollbar', 'setthumb', 'confuse', 'scroll', 'reflect', 'proportional', 'scroll', 'nonproportional', 'scroll', 'specify', 'scroll', 'scroll', 'bascially', 'nonproportional', 'scroll', 'suggestion', 'setpagesize', 'setthumbsize', 'problem', 'intbasically', 'height', 'setxyzsize', 'modality', 'swtall', 'shell', 'move', 'inactive']"
52,4401,P5,,['exceptions'],"['exceptions', 'example', 'implement', 'tableselectint', 'method', 'exception', 'invalid', 'pass', 'doesnt', 'misinterpret', 'mean', 'result', 'wonder', 'result', 'deselect', 'dispose', 'terribly', 'urgent', 'exceptions', 'layout', 'swtwinnt', 'layout', 'exceptions', 'horizontalspan', 'remain', 'columns', 'exception', 'hierarchy', 'rework', 'solve', 'problem', 'situation', 'better']"
53,4406,P5,,"['selection', 'disappear', 'widget', 'loose']","['widget', 'loose', 'selection', 'disappear', 'problem', 'build', 'browsers', 'selection', 'widget', 'selection', 'context', 'native', 'limitation', 'inconsistent', 'widgets', 'preserve', 'selection', 'loose', 'behavior', 'suppose', 'selection', 'instead', 'explorer', 'windows', 'run', 'windows', 'service', 'honour', 'selection', 'disappear', 'visual', 'doesnt', 'select', 'run', 'common', 'control', 'version', 'greater', 'things', 'download', 'lastest', 'replace', 'install', 'check', 'version', 'example', 'background', 'see', 'disable', 'selection', 'change', 'background', 'change', 'investigate', 'possibility', 'control', 'disable', 'windows', 'move', 'confirm', 'claim', 'selection', 'disable', 'selection', 'choice', 'useless', 'selection', 'show', 'widget', 'perspective', 'have', 'selection', 'oppose', 'gray', 'mislead', 'imply', 'object', 'selection', 'active', 'actually', 'correct', 'selection', 'show', 'selection', 'widget', 'move', 'openinactive']"
54,4414,P5,,"['platform', 'inconsistency', 'shellopen']","['bring', 'windows', 'intend', 'behavior', 'call', 'shellopen', 'intent', 'shellopen', 'call', 'call', 'multiple', 'windows', 'shouldnt', 'call', 'multiple', 'harmful', 'change', 'zorder', 'zorder', 'moveabove', 'clarification', 'application', 'shellopen', 'applications', 'behavior', 'probably', 'swtexception', 'call', 'priority', 'move', 'inactive']"
55,4416,P4,,"['widget', 'dispose']","['important', 'receive', 'dispose', 'children', 'dispose', 'ancestors', 'dispose', 'dispose', 'sibling', 'undefined', 'strong', 'possibility', 'change', 'entire', 'widget', 'dispose', 'happen', 'happen', 'status', 'claim', 'problem', 'talk', 'different', 'believe', 'involve']"
56,4419,P5,,"['widgets', 'miss', 'feature']","['miss', 'richtext', 'implementation', 'converter', 'implement', 'progress', 'trackbar', 'redraw', 'widgets', 'implement', 'progressbar', 'scrollbar', 'slider', 'rationalize', 'xerrors', 'turn', 'implement', 'computesize', 'widget', 'swtaix', 'computesize', 'widget', 'implement', 'traversal', 'mnemonics', 'default', 'button', 'modality', 'implement', 'widget', 'password', 'swtverify', 'implement', 'button', 'behaviour', 'button', 'canvas', 'scroll', 'implement', 'object', 'widget', 'dispose', 'handle', 'widget', 'dispose', 'implement', 'checkstyle', 'swtdoubleclick', 'implement', 'setimage', 'implement', 'decorations', 'getsetimage', 'implement', 'zorder', 'widgets', 'change', 'clearselection', 'deprecate', 'public', 'miss', 'fontdialog', 'reference', 'swterror', 'hierarchy', 'windows', 'number', 'status']"
57,4420,P5,,"['setvisible', 'getvisible', 'problem']","['display', 'result', 'follow', 'scrapbook', 'menushell', 'shellopen', 'menugetvisible', 'result', 'boolean', 'windows', 'isvisible', 'hardcoded', 'return', 'windows', 'behavior', 'move', 'inactive']"
58,4424,P4,,['corner'],"['widget', 'corner', 'screenshot', 'actually', 'widget', 'button', 'unfortunate', 'theres', 'set', 'verify', 'have', 'motifspecific', 'surprise', 'single', 'widget', 'background', 'remove', 'widget', 'forcefocus', 'investigate']"
59,4428,P5,,['correctly'],"['smaller', 'reproduce', 'examples', 'comment', 'itemsetimage', 'addtableitem', 'method', 'swttableusecase', 'display', 'image', 'swttableusecase', 'example', 'enable', 'tableselection', 'listview', 'widget', 'native', 'windows', 'problem', 'windows', 'inactive']"
60,4430,P5,,['specify'],"['specify', 'smartguides', 'windows', 'embed', 'important', 'ship', 'tabbing', 'embed', 'guide', 'random', 'widgets', 'exclude', 'tabbed', 'tabbing', 'disable', 'widget', 'status', 'follow', 'widgets', 'create', 'change']"
61,4431,P5,,['folder'],"['folder', 'dash', 'show', 'folder', 'message', 'say', 'gain', 'folder', 'platform', 'behavior', 'explicitly', 'prevent', 'events', 'problems', 'cause', 'enable', 'events', 'inactive', 'inactive', 'review', 'discussion', 'swtwinnt', 'specify', 'desire', 'feature']"
62,4439,P5,,['height'],"['widget', 'getitemheight', 'method', 'correspond', 'setitemheight', 'method', 'useful', 'match', 'position', 'position', 'correspond', 'neighbor', 'widget', 'talk', 'resize', 'neighbor', 'widget', 'receive', 'indicate', 'current', 'behavior', 'platform', 'limitation']"
63,4441,P5,,"['treetable', 'miss', 'feature']","['support', 'implement', 'actually', 'need', 'complexity', 'tableitem', 'treeitem', 'public', 'deselect', 'write', 'public', 'deselect', 'write', 'public', 'dispose', 'remove', 'public', 'dispose', 'remove', 'public', 'boolean', 'isselected', 'write', 'public', 'remove', 'write', 'public', 'remove', 'write', 'public', 'select', 'write', 'public', 'select', 'write', 'public', 'setselection', 'write', 'public', 'setselection', 'write', 'public', 'showselection', 'write', 'checkbox', 'tablecolumn', 'support', 'checkbox', 'implement', 'tablecolumn', 'implement', 'notification', 'implement', 'column', 'selection', 'notification', 'column', 'doubleselection', 'notification', 'double', 'selection', 'notification', 'checkuncheck', 'implement', 'implement', 'tableitem', 'getimagebounds', 'getimageindent', 'setimageindent', 'implement', 'tableitem', 'settextint', 'string', 'setimageint', 'implement', 'fullselection', 'behavior', 'move', 'inactive']"
64,4449,P5,,"['dialog', 'settext', 'handle']","['consistent', 'settext', 'method', 'argument', 'exception', 'argument', 'pass']"
65,4453,P5,,"['textrichtext', 'support', 'undoredo']","['undoredo', 'support', 'richtext', 'program', 'editor', 'richtext', 'doesnt', 'support', 'undoredo', 'undoredo', 'host', 'implement', 'undomanager', 'modifyverify', 'callbacks', 'smalltalk', 'press', 'native', 'support', 'investigate', 'emulate', 'widget', 'direct', 'support', 'native', 'support', 'implement', 'richtext', 'specifically', 'styledtext', 'revisit', 'move', 'inactive']"
66,4456,P5,,"['richtext', 'underline', 'fontstyle']","['viewers', 'underline', 'change', 'strongly', 'color', 'inactive', 'support', 'underline', 'native', 'widgets', 'presumably', 'emulate', 'widgets', 'behavior', 'future']"
67,4460,P5,,['incorrectly'],"['incorrectly', 'simply', 'encapsulate', 'integers', 'situations', 'interval', 'field', 'dimension', 'field', 'height', 'examples', 'imagegetbounds', 'return', 'dimension', 'instead', 'rectangle', 'height', 'return', 'interval', 'instead', 'selection', 'value', 'incorrect', 'map', 'occur', 'confusion', 'actual', 'semantics', 'example', 'getselection', 'actually', 'return', 'column', 'select', 'value', 'addition', 'couple', 'simple', 'domain', 'object', 'change', 'things', 'easier', 'current', 'pattern', 'keep', 'minimalist', 'action']"
68,4463,P5,,"['richtext', 'cursor', 'change', 'selection']","['cursor', 'change', 'select', 'richtext', 'suppose', 'disable', 'suppose', 'disable', 'hardimpossible', 'modifyverify', 'havent', 'cursor', 'change', 'important', 'move', 'inactive', 'implement', 'widget', 'create', 'dragsource', 'widget', 'unfortunately', 'widget', 'dragsource', 'longer', 'select', 'widget', 'create', 'dragsource', 'widget', 'drag', 'select', 'cursor', 'change', 'remain']"
