,Issue_id,Priority,Duplicated_issue,Title,Description
10,179,P3,,"['cancel', 'addition', 'workspace']","['message', 'repeatable', 'reproduce', 'workspace', 'vcmrepo', 'cancel', 'operation', 'eventually', 'message', 'say', 'communication', 'orgeclipsevcmui', 'errors', 'add', 'project', 'children', 'communication', 'method', 'children', 'communication', 'method', 'itpvcm', 'cancel', 'workspace', 'finish']"
11,188,P5,,"['strange', 'rereleasing']","['release', 'kill', 'workbench', 'manager', 'restart', 'eclipse', 'synchronize', 'stream', 'conflict', 'expect', 'release', 'occur', 'release', 'server', 'yoursgif', 'exist', 'server', 'abort', 'correct', 'errors', 'reproduce']"
12,236,P5,,"['exceptions', 'start', 'workspace']","['startedshutdown', 'workspace', 'couple', 'suddenly', 'minutes', 'startup', 'internal', 'coreexception', 'getsharing', 'pzzdjtest', 'support', 'method', 'method', 'support', 'problems', 'occur', 'invoke', 'plugin', 'assertion', 'fail', 'internal', 'occur', 'consult', 'detail', 'method', 'method', 'internal', 'coreexception', 'getsharing', 'pzzdjtest', 'support', 'method', 'method', 'support', 'problems', 'occur', 'invoke', 'plugin', 'assertion', 'fail', 'internal', 'occur', 'consult', 'detail', 'method', 'method', 'jeanmichel', 'support', 'cause', 'plugin', 'load', 'share', 'corrupt', 'happen', 'machine', 'reproduce']"
13,854,P3,,"['preference', 'remote', 'install', 'specify']","['select', 'remote', 'install', 'incorrect', 'specify', 'browser', 'return', 'message', 'browse', 'sanity', 'specify', 'apply', 'change']"
14,855,P3,,"['properties', 'reinitialized', 'switch', 'remotelocal']","['switch', 'remote', 'scenarios', 'refresh', 'docproperties', 'look', 'reproduce', 'plugin', 'remote', 'remote', 'swtich', 'perspective', 'plugin', 'content', 'pick', 'locally', 'viewer', 'display', 'remote', 'docproperties']"
15,861,P3,,[],"['workbench', 'invalid', 'catch', 'infoset', 'server', 'method', 'appear', 'documentation', 'instal', 'machine', 'instal', 'remote', 'server', 'window', 'preferences', 'select', 'configure', 'require', 'parameters', 'reproduce', 'uncought', 'exception', 'exception', 'catch', 'log', 'assume', 'platform', 'log', 'direct', 'console', 'log', 'occur']"
16,1835,P3,,['tasklist'],"['insufficient', 'display', 'message', 'attachmentsbmp', 'itpjuiwinnt', 'option', 'shorter', 'message']"
17,1837,P3,,"['importexport', 'import', 'password', 'protect']","['import', 'content', 'example', 'startupsrczip', 'eclipsevame', 'create', 'message', 'helpful', 'importer', 'desktop', 'problem', 'actual', 'message', 'read', 'length', 'distance', 'symbols', 'information', 'problem', 'zipfile', 'zipentry', 'password', 'protect', 'handle', 'implement', 'reader', 'access', 'format', 'solution', 'update', 'message', 'display', 'possible', 'reason', 'blahmake', 'password', 'protect', 'move', 'feature', 'folder']"
18,1865,P4,,"['dialogs', 'progressdialog', 'appear', 'timeout']","['application', 'operation', 'progress', 'progress', 'dialog', 'plugin', 'application', 'operations', 'potentially', 'run', 'typically', 'consequence', 'progressdialog', 'flush', 'progressdialog', 'appear', 'timeout']"
19,1923,P2,,"['workbench', 'architectural', 'runnablecontext', 'fork']","['support', 'runnable', 'fork', 'public', 'runboolean', 'boolean', 'cancelable', 'runnable', 'throw', 'fork', 'runnable', 'execute', 'separate', 'modalcontext', 'thread', 'block', 'fork', 'operation', 'thread', 'responsive', 'runnable', 'execute', 'restructure', 'forkfalse', 'result', 'repaint', 'address', 'turn', 'longer', 'trivial', 'run', 'thread', 'notice', 'smart', 'dialogs', 'burden', 'attempt', 'switch', 'forktrue', 'post', 'dialogs', 'thread', 'doable', 'pattern', 'private', 'opendialogfinal', 'dialog', 'dialog', 'result', 'dialogcancel', 'runnable', 'public', 'result', 'dialogopen', 'return', 'result', 'run', 'operation', 'modify', 'document', 'consistent', 'assume', 'access', 'thread', 'issue', 'warn', 'consequences', 'forkedtrue', 'recommendations', 'handle', 'forkedtrue', 'dialogs', 'document', 'modification', 'problem', 'address', 'make', 'document', 'access', 'thread', 'inconsistent', 'better', 'forkedtrue', 'clients', 'forkedfalse', 'result', 'nonresponsive', 'behaviour']"
20,2052,P3,,['accessible'],"['save', 'autobuild', 'dialog', 'errors', 'actual', 'exception', 'throw', 'information', 'recent', 'change', 'completely', 'builder', 'continue', 'builders', 'result', 'general', 'exception', 'status', 'multistatus', 'errors', 'istatus', 'builder', 'istatus', 'builder', 'candidate', 'detail', 'button']"
21,2204,P3,,['open'],"['acrobat', 'embed', 'workbenck', 'acrobat', 'separed', 'application', 'shouldnt', 'embed', 'acrobat', 'reader', 'special', 'support', 'plugin', 'netscape', 'behavior']"
22,2267,P1,,"['problems', 'dialog']","['follow', 'problems', 'dialog', 'problems', 'problems', 'message', 'errors', 'message', 'informative', 'reason', 'problem', 'follow', 'walkback', 'zip', 'workspace', 'helpful', 'workbench', 'better', 'handle', 'errors', 'distinguish', 'development', 'runtime', 'increase', 'survivability']"
23,2319,P1,,"['people', 'example']","['perspective', 'examples', 'select', 'people', 'unable', 'instantiate', 'plugin', 'unable', 'method']"
24,2443,P3,,"['wizard', 'banner']","['wizard', 'banner', 'reside', 'acording', 'show', 'perspective', 'create', 'package', 'message', 'package', 'dialog', 'windowsnt', 'machine', 'message', 'nonleaf', 'message', 'resize', 'dialog', 'available', 'message', 'move', 'comment', 'windows', 'shorter', 'problem', 'nlsing', 'workbench', 'prepare', 'solution', 'tooltip', 'autowrapping', 'message', 'handle', 'feature', 'request', 'folder']"
25,2480,P3,,"['perspectives', 'perspectivesave']","['windows', 'select', 'perspectivesave', 'perspwork', 'message', 'layout', 'problem', 'invalid', 'character', 'message', 'return', 'javaioexception', 'provide', 'detail', 'available', 'detail', 'button']"
26,2482,P3,,"['remember', 'perspective', 'window']","['message', 'status', 'change', 'message', 'press', 'easier', 'control', 'perspective', 'window', 'status', 'message']"
27,2653,P3,,"['startup', 'prompter']","['startup', 'prompter', 'occur', 'message', 'write', 'prompter', 'filename', 'guess', 'believe', 'move', 'consideration', 'installation']"
28,2693,P3,,['walkback'],"['exit', 'workbench', 'consistently', 'dialog', 'indicate', 'occur', 'follow', 'orgeclipseui', 'problems', 'occur', 'invoke', 'plugin', 'orgeclipseui', 'argument', 'method', 'walkback', 'happen', 'productini', 'plaformini']"
29,2735,P4,,"['progress', 'progress', 'dialog', 'message']","['progress', 'dialogs', 'message', 'progress', 'information', 'operation', 'progress', 'message', 'pass', 'message', 'message']"
30,2747,P3,,"['accessibility', 'message']","['message', 'titleareadialog', 'adequately']"
31,2801,P4,,"['dialogs', 'errordialog']","['display', 'errors', 'contain', 'istatus', 'problem', 'dialog', 'redcross', 'istatus', 'warn', 'dialog', 'usable', 'correspond', 'severity', 'istatus', 'dialog', 'specify', 'warn']"
32,2956,P3,,"['editors', 'change', 'createcontrol']","['follow', 'change', 'createcontrol', 'public', 'selection', 'get', 'selection', 'object', 'newvalue', 'dogetvalue', 'boolean', 'newvalidstate', 'newvalidstate', 'insert', 'current', 'message', 'seterrormessage', 'object', 'itemsselection', 'preceeded', 'newvalidstate', 'textcelleditor', 'validity', 'properly', 'message', 'update', 'valuechanged', 'method', 'invalid', 'validator', 'decide', 'simple', 'dropdown', 'change', 'update', 'correctly', 'editor', 'defect', 'comment', 'indicate', 'notification', 'normally', 'textbased', 'editors', 'response', 'keystroke', 'suppose', 'think', 'dialog', 'editors', 'constrain', 'choices', 'value', 'consider', 'change', 'configure', 'editor', 'validator', 'avoid', 'subclassing']"
33,2995,P3,,"['miss', 'content', 'server']","['responses', 'server', 'specify', 'content', 'handle', 'throw', 'ioexception']"
34,2998,P3,,"['problems', 'occur', 'synchronize', 'select', 'resoruces']","['release', 'resources', 'server', 'receive', 'problems', 'dialog', 'message', 'problems', 'occur', 'synchronize', 'select', 'resources', 'look', 'detail', 'message', 'severexception', 'create', 'workspace', 'workbench', 'autobuild', 'create', 'project', 'solutions', 'import', 'follow', 'project', 'structure', 'available', 'ftpminoticom', 'outgoingebafzip', 'create', 'project', 'project', 'server', 'property', 'mercury', 'select', 'solution', 'release', 'server', 'receive', 'message', 'release', 'solution', 'machine', 'ottawa', 'question', 'single', 'message', 'multiple', 'serverexception', 'message', 'project', 'server', 'release', 'receive', 'single', 'message', 'project', 'project', 'server', 'reproduce', 'version', 'inside', 'release', 'localremote', 'server', 'release', 'hydrogen', 'catch', 'exception', 'instrument', 'throw', 'printstacktrace', 'public', 'exception', 'console', 'verify', 'startupjar', 'lication', 'address', 'information', 'method', 'address', 'information', 'method', 'failure', 'occurrs', 'iwtwinnt', 'release', 'import', 'readme', 'readme', 'experience', 'problems', 'release', 'number', 'resources', 'run', 'websphere', 'studio', 'workbench', 'edition', 'problem', 'occur', 'release', 'problems', 'dialog', 'message', 'problems', 'occur', 'synchronize', 'select', 'resources', 'detail', 'problem', 'indicate', 'severexception', 'occur', 'general', 'problem', 'release', 'unreleased', 'resources', 'consistent', 'server', 'workbench', 'rereleasing', 'resources', 'release', 'resolve', 'problem', 'unfortunately', 'problem', 'relate', 'subtlety', 'implementation', 'windows', 'experience', 'problem', 'prevent', 'sockets', 'reuse', 'effectively', 'immediately', 'retry', 'release', 'operation', 'clear', 'unused', 'sockets', 'attempt', 'release', 'resources', 'number', 'minutes', 'readme', 'severe', 'problem', 'fixworkaround', 'move', 'candidates']"
35,3026,P3,,"['problems', 'import', 'password', 'encrypt']","['import', 'source', 'workspace', 'problem', 'report', 'say', 'problems', 'try', 'believe', 'password', 'encrypt', 'prompt', 'password', 'support', 'password', 'password', 'operation', 'start', 'zipexception', 'throw', 'deflate', 'content', 'message', 'zipexception', 'incomplete', 'dynamic', 'lengths', 'better', 'message', 'current', 'message', 'move', 'message', 'create', 'handle', 'exceptions', 'assume', 'problem', 'happen', 'write', 'consider', 'update', 'message']"
36,3038,P3,,"['registry', 'cache', 'check']","['class', 'plugin', 'registry', 'respectively', 'check', 'status', 'indicate', 'failure', 'result', 'failure', 'leave', 'corrupt', 'plugin', 'registry', 'know']"
37,3102,P3,,"['internal', 'reproduce']","['switch', 'perspective', 'contain', 'console', 'execute', 'script', 'operations', 'internal', 'occur', 'instantiate', 'console', 'reproduce', 'operation', 'process', 'orgeclipseui', 'problems', 'occur', 'invoke', 'plugin', 'orgeclipseui', 'argument', 'method', 'inboxdeffered', 'consideration']"
38,3129,P3,,"['exception', 'catch']","['catch', 'stream', 'detail', 'orgeclipseui', 'element', 'element', 'method', 'havent', 'move', 'concurrency', 'problem', 'lock', 'visitor', 'traversal', 'thread', 'delete', 'container', 'existence', 'cause', 'exception', 'minimally', 'catch', 'throw', 'throw', 'exception', 'message', 'say', 'resource', 'operation', 'try']"
39,3132,P3,,"['errors', 'absent', 'builder']","['switch', 'workspace', 'build', 'followin', 'dialog', 'problems', 'reason', 'errors', 'detail', 'instantiate', 'builder', 'instantiate', 'builder', 'instantiate', 'builder', 'instantiate', 'builder', 'instantiate', 'builder', 'instantiate', 'builder', 'include', 'platform', 'builders', 'plugin', 'available', 'severe', 'continue', 'dialog', 'warn', 'dialog']"
40,4374,P3,,"['puzzle', 'message']","['connect', 'server', 'extssh', 'provide', 'say', 'expect', 'userid', 'password', 'change', 'password', 'delete', 'keyring', 'believe']"
41,4421,P5,,"['communicting', 'socket', 'handle']","['communicate', 'socket', 'inside', 'handlercall', 'example', 'defrogger', 'expand', 'fetch', 'children', 'involve', 'socket', 'communication', 'workaround', 'problem', 'handle', 'problem', 'doesnt', 'outside', 'reproduce', 'problem', 'defrogger', 'remove', 'vajava', 'special', 'comibmjface', 'normal', 'execute', 'public', 'switch', 'eventtype', 'swtselection', 'swtexpand', 'eventitem', 'instanceof', 'treeitem', 'eventitem', 'instanceof', 'etreeitem', 'runnable', 'public', 'default', 'retest', 'behavior', 'change', 'run', 'ignore']"
42,4450,P5,,"['messagebox', 'setmessage', 'handle']","['consistent', 'setmessage', 'argument', 'exception', 'argument', 'pass']"
43,4459,P4,,"['walkback', 'spurious', 'shell', 'restart']","['possible', 'walkback', 'reentry', 'shell', 'try', 'reconstitute', 'unsure', 'shell', 'leapfrog', 'exit', 'exit', 'walkback', 'debugger', 'method', 'unable', 'options', 'follow', 'smalltalk', 'debugger', 'report', 'string', 'understand', 'errorstring', 'resumable', 'uiprocess', 'process', 'suspend', 'priority', 'execute', 'configuration', 'copyright', 'visualage', 'copyright', 'timestamp', 'leapfrog', 'platform', 'virtual', 'machine', 'bytecode', 'version', 'manager', 'version', 'subsystem', 'subsystem', 'subsystem', 'subsystem', 'subsystem', 'subsystem', 'subsystem', 'subsystem', 'current', 'mcguire', 'connect', 'library', 'pathname', 'library', 'version', 'library', 'consistent', 'acquire', 'single', 'server', 'address', 'library', 'access', 'release', 'native', 'primitives', 'library', 'primitives', 'library', 'memory', 'allocation', 'available', 'begin', 'optimize', 'signalsignal', 'exception', 'exerror', 'occur', 'signalevaluate', 'selfsignal', 'exception', 'exerror', 'occur', 'ablock', 'selfexception', 'exerror', 'occur', 'asignalsignal', 'exception', 'exerror', 'occur', 'exerror', 'occur', 'selfexception', 'exerror', 'occur', 'understand', 'errorstring', 'signalsignal', 'exception', 'exerror', 'occur', 'handlernil', 'selfexception', 'exerror', 'occur', 'understand', 'errorstring', 'understand', 'errorstring', 'amessagemessage', 'errorstring', 'auvmeditoran', 'somemodelsa', 'sessiona', 'string', 'primitive', 'fail', 'eslongarrayput', 'object', 'invalid', 'receiver', 'resumable', 'process', 'process', 'suspend', 'priority', 'execute', 'stacktexta', 'writestream', 'oldlimitnil', 'athreadnil', 'thread', 'statestringnil', 'invalid', 'ablock', 'invalid', 'auvmeditoran', 'somemodelsa', 'sessiona', 'string', 'primitive', 'fail', 'eslongarrayput', 'object', 'invalid', 'receiver', 'resumable', 'process', 'process', 'suspend', 'priority', 'execute', 'selfan', 'ablock', 'windowa', 'cgwindow', 'selfan', 'ablock', 'auvmeditoran', 'somemodelsa', 'sessiona', 'string', 'primitive', 'fail', 'eslongarrayput', 'object', 'invalid', 'receiver', 'resumable', 'process', 'process', 'suspend', 'priority', 'execute', 'javastackframe', 'auvmeditoran', 'sessiona', 'string', 'primitive', 'fail', 'eslongarrayput', 'object', 'invalid', 'receiver', 'resumable', 'process', 'process', 'suspend', 'priority', 'execute', 'selfan', 'abooleantrue', 'uvmbrowser', 'selfuvmbrowser', 'ablock', 'anobjectan', 'abooleantrue', 'selfan', 'abooleantrue', 'selfan', 'receiveran', 'selfan', 'uvmmenu', 'reason', 'cwcallbackrecan', 'reason', 'cwcallbackrecan', 'reason', 'callbacksnil', 'clientdatanil', 'reason', 'widget', 'callbackdata', 'reason', 'reason', 'cwcallbackrecan', 'browser', 'cwpushbuttonrun', 'return', 'cwpushbuttonrun', 'cursor', 'method', 'select', 'cwpushbuttonide', 'ablock', 'clientdatanil', 'reason', 'widget', 'callbackdata', 'reason', 'reason', 'cwcallbackrecan', 'reason', 'widget', 'callbackdata', 'reason', 'reason', 'widget', 'callbackdata', 'reason', 'callbacksnil', 'callbacklistnil', 'reason', 'reason', 'widget', 'callbackdata', 'reason', 'aneventan', 'osinput', 'dataan', 'osinput', 'osmenuitemcopy', 'osinput', 'oseventmanager', 'statetrue', 'osmenuitemcopy', 'osinput', 'oseventmanager', 'statetrue', 'goteventtrue', 'oswidget', 'selfoswidget', 'cwappcontext', 'appcontexta', 'cwappcontext', 'optimize', 'blockuiprocess', 'ablock', 'uiprocess', 'ablock', 'uiprocess', 'ablock', 'uiprocess', 'stacksize', 'procname', 'athreadesthread', 'move', 'destroyshells', 'misfeature', 'support', 'specifically', 'verify', 'reason', 'robust', 'shell', 'unknown', 'state']"
44,4653,P5,,"['exception', 'debug']","['run', 'eclipse', 'eclipse', 'breakpoint', 'debugger', 'message', 'say', 'wouldnt', 'respond', 'message', 'eclipse', 'horriblely', 'dialog', 'say', 'unable', 'initialize', 'default', 'cgserver', 'orgeclipseui', 'argument', 'argument', 'method', 'resources', 'fail', 'attempt', 'create', 'believe', 'resource', 'problem']"
45,4723,P5,,"['exception', 'console', 'workbech', 'unstable']","['run', 'pluginexport', 'script', 'jdtcore', 'dialogs', 'open', 'dialog', 'everytime', 'dialogs', 'walkback', 'subsequent', 'similar', 'walkback', 'give', 'happen', 'unhandled', 'exception', 'catch', 'argument', 'method', 'method', 'reproduceable', 'move', 'fallout', 'cover', 'problem', 'itpuiwinnt', 'complete', 'ignore', 'background', 'get', 'problem', 'occur', 'problem', 'theres', 'occur', 'fairly', 'problem', 'get', 'delimiters', 'strange', 'problems', 'appear', 'occur', 'console', 'styledtext', 'widget', 'console', 'implementor', 'ensure', 'internal', 'corrupt', 'client', 'release', 'editor', 'fail', 'exception', 'reason', 'create', 'document', 'partition', 'invalid', 'stop', 'middle', 'delimiter', 'subsequent', 'format', 'corrupt', 'document', 'walkback', 'styledtext', 'document', 'return', 'length', 'problems', 'console', 'doesnt', 'reproducable', 'prevent', 'document']"
46,4742,P4,,"['useful', 'feature', 'idioms', 'documentation', 'miss']","['placeholder', 'things', 'idioms', 'drawpoint', 'currently', 'fillrectangle', 'doesnt', 'respect', 'linewidth', 'background', 'colour', 'instead', 'foreground', 'feature', 'floodfill', 'windows', 'support', 'getsetbrush', 'windows', 'notion', 'draw', 'operations', 'swear', 'avenues', 'performance', 'optimization', 'embellishment', 'swtdraftquality', 'swtprintquality', 'extend', 'documentation', 'draw', 'operation', 'exactly', 'attribute', 'affect', 'render', 'fashion', 'effect', 'unusual', 'liforeground', 'lilinestyle', 'lilinewidth', 'lixormode', 'libackground', 'lixormode', 'document', 'difference', 'widthheight', 'apply', 'drawxxx', 'methods', 'fillxxx', 'methods', 'potent', 'source', 'offbyone', 'errors']"
47,4811,P3,,"['runtime', 'exceptions']","['dragndrop', 'swallow', 'throwable', 'things', 'expect', 'debug', 'check', 'exceptions', 'swallow', 'silently', 'unchecked', 'log', 'exception', 'throw', 'operation', 'exception', 'log', 'log', 'application', 'exception', 'callback', 'object', 'notify']"
48,4842,P3,,"['launch', 'external', 'editors']","['create', 'editorsselect', 'extenal', 'editor', 'wordpad', 'document', 'open', 'select', 'fileopen', 'wordpad', 'dialog', 'coreexception', 'throw', 'coreexception', 'problem', 'programexecute', 'instance', 'command', 'executable', 'command', 'wordpad', 'program']"
49,4869,P3,,"['sockets', 'timeout', 'server', 'respond']","['repository', 'respond', 'operations', 'release', 'version', 'freeze', 'forever', 'eventually', 'timeout', 'provide', 'appropriate', 'message', 'workbench', 'easily', 'change', 'problem', 'friday', 'eventually', 'reproduce', 'reproduce', 'repository', 'wait', 'minute', 'generally', 'people', 'applications', 'minute', 'notification', 'happen', 'timeout', 'adjustable', 'ideally', 'message', 'server', 'respond', 'wait', 'cancel', 'operation', 'priority', 'matter', 'wait', 'kevinm', 'provide', 'feedback', 'wait', 'socket', 'connect', 'happen', 'thread', 'jeanmichel', 'second', 'timeout', 'client', 'socket', 'connection', 'timeout', 'timeout', 'adjustable', 'cancel', 'connection', 'progress', 'move', 'permit', 'connection', 'separate', 'thread', 'cancel', 'progress', 'indication', 'interest', 'connections', 'quickly', 'require', 'progress', 'likely', 'unknown', 'progress', 'second', 'timeout', 'reach', 'course', 'connect', 'earlier', 'unknown', 'barber', 'progress', 'movement', 'progress', 'fill', 'moment', 'barber', 'progress', 'convince', 'actually', 'happen', 'connection', 'unknown', 'variable', 'reasonable', 'flashlight', 'animate', 'windows', 'program', 'location']"
50,4899,P5,,"['regain', 'connection']","['try', 'connect', 'cvslnxottoticom', 'say', 'connect', 'ping', 'cvslnx', 'disconnect', 'sympatico', 'connection', 'start', 'sympatico', 'restart', 'ping', 'cvslnx', 'work', 'eclipse', 'exitted', 'eclipse', 'restart', 'eclipse', 'library', 'remember', 'connection', 'establish', 'subsequent', 'attempt', 'try', 'michaelv', 'question', 'mention', 'simply', 'create', 'socket', 'exception', 'possibility', 'remember', 'get', 'refresh', 'reconnected']"
51,4908,P3,,"['release', 'repository']","['release', 'repository', 'follow', 'server', 'abort', 'permission', 'deny']"
52,4944,P3,,"['connection', 'add', 'project', 'workspace']","['inconsistently', 'follow', 'add', 'project', 'workspace', 'connection', 'clientjava', 'connectionjava', 'clientjava', 'cvsadapterjava', 'workspacejava', 'workspacejava']"
53,5039,P3,,"['ifilecreate', 'handle', 'variants']","['exist', 'call', 'abctxt', 'create', 'call', 'abctxt', 'ifilecreate', 'forcetrue', 'throw', 'exception', 'contain', 'sentence', 'codetruecode', 'specify', 'method', 'attempt', 'correspond', 'overwrite', 'exist', 'suggest', 'forcetrue', 'variants', 'problem', 'clients', 'option', 'follow', 'create', 'javaiofile', 'parent', 'folder', 'children', 'delete', 'ifilecreate']"
54,5045,P2,,"['throw', 'argument']","['accord', 'comment', 'argument', 'receiver', 'draw', 'implementation', 'moveabove', 'message', 'isdisposed', 'argument', 'check', 'movebelow']"
55,5118,P3,,"['create', 'doesnt', 'remotely']","['return', 'follow', 'try', 'create', 'project', 'contain', 'directories', 'manage', 'associate', 'remote', 'directory', 'server', 'diffing', 'server', 'diffing', 'server', 'fail', 'create', 'directory', 'homecvsorgecli', 'pseteamcorebin', 'directory', 'server', 'fail', 'obtain', 'repository', 'homecvsorg', 'server', 'abort', 'fail', 'give']"
56,5168,P3,,"['timeout', 'preference']","['windows', 'preferences', 'communications', 'timeout', 'milliseconds', 'suggest', 'timeout', 'second', 'correct', 'millisecond']"
57,5333,P3,,"['mising', 'message']","['miss', 'message', 'english', 'message']"
58,5344,P3,,"['suspicious', 'buffer', 'updatedlistener']","['follow', 'suspicious', 'buffer', 'public', 'string', 'entryline', 'string', 'permissions', 'inputstream', 'progresstitle', 'ioexception', 'errorsaddnew', 'locallocation', 'finally']"
59,5379,P5,,"['exception', 'handle']","['sockets', 'occur', 'cause', 'walkback', 'eclipse', 'handle', 'communication', 'connection', 'socket', 'close', 'connection', 'socket', 'close', 'method', 'clientjava', 'connectionjava', 'connectionjava', 'clientjava', 'cvsadapterjava', 'workspacejava', 'workspacejava']"
60,5459,P3,,"['httpclient', 'ignore', 'lead', 'receving', 'responses']","['state', 'clients', 'ignore', 'initial', 'retrieve', 'response', 'request', 'blank', 'commonly', 'cause', 'servers', 'proxies']"
61,5502,P3,,"['window', 'errors']","['errors', 'window', 'bring', 'apparent', 'errors']"
62,5586,P1,,"['problem', 'pagebookview', 'change']","['version', 'latest', 'description', 'problem', 'initpage', 'removepage', 'pagebookview', 'release', 'change', 'registration', 'perspective', 'create', 'call', 'pluginxml', 'exceptions', 'happen', 'perspective', 'exception', 'happen', 'orgeclipseui', 'problems', 'occur', 'invoke', 'plugin', 'orgeclipseui', 'method', 'orgeclipseui', 'problems', 'occur', 'invoke', 'plugin', 'orgeclipseui', 'method', 'unhandled', 'exception', 'catch', 'orgeclipseui', 'method']"
63,5657,P2,,"['dialogs', 'subprogress', 'monitor']","['confusion', 'eclipse', 'perform', 'internal', 'update', 'operation', 'perform', 'doesnt', 'matter', 'operation', 'successful', 'internal', 'update', 'update', 'message', 'post', 'progress', 'monitor', 'follow', 'happen', 'editor', 'create', 'execute', 'operation', 'operation', 'execute', 'throw', 'exception', 'exception', 'catch', 'internal', 'update', 'exception', 'rethrown', 'exception', 'handle', 'progress', 'monitor', 'show', 'update']"
64,5786,P3,,"['replace', 'stream', 'dialog', 'miss']","['spell', 'mistake']"
65,5812,P3,,"['recover', 'workspace']","['middle', 'compare', 'operation', 'communication', 'deveclipseorg', 'stop', 'respond', 'kill', 'restart', 'workspace', 'follow', 'errors', 'perspective', 'longer', 'occur', 'unable', 'restore', 'instantiate', 'element', 'unable', 'restore', 'instantiate', 'element', 'unable', 'restore', 'instantiate', 'element', 'unable', 'restore', 'instantiate', 'element', 'unable', 'restore', 'instantiate', 'element']"
66,5880,P1,,"['widget', 'dispose']","['play', 'connection', 'try', 'synchronize', 'stream', 'select', 'release', 'context', 'start', 'play', 'synchronization', 'difference', 'window', 'make', 'open', 'close', 'message', 'internal', 'occur', 'widget', 'dispose', 'detail', 'repeat', 'problem', 'repository', 'close', 'connection', 'children', 'server', 'fail', 'create', 'directory', 'directory', 'server', 'fail', 'give', 'server', 'abort', 'fail', 'give', 'children', 'repository', 'close', 'connection', 'children', 'server', 'fail', 'create', 'directory', 'directory', 'server', 'fail', 'give', 'server', 'abort', 'fail', 'give', 'children', 'repository', 'close', 'connection', 'children', 'server', 'fail', 'create', 'directory', 'directory', 'server', 'fail', 'give', 'server', 'abort', 'fail', 'give', 'children', 'repository', 'close', 'connection', 'children', 'server', 'fail', 'create', 'directory', 'dcvshomefromcvs', 'directory', 'server', 'fail', 'give', 'server', 'abort', 'fail', 'give', 'children', 'unhandled', 'exception', 'catch', 'orgeclipseui', 'widget', 'dispose', 'widget', 'dispose', 'method', 'method', 'method', 'method', 'method', 'method', 'method', 'method']"
67,5930,P3,,"['pointer', 'markermanager']","['workspace', 'mess', 'ioexceptions', 'cause', 'restart', 'failure', 'follow', 'resource', 'present', 'call', 'disappear', 'plugin', 'unable', 'instantiate', 'method', 'injava', 'method']"
68,5944,P3,,['pathappend'],"['pathcappendab', 'result', 'device']"
69,5983,P1,,"['recursive', 'internal', 'editor']","['report', 'thomson', 'editor', 'exception', 'occur', 'throwable', 'problem', 'handleexception', 'method', 'exception', 'linkageerror', 'linkageerror', 'exception', 'attempt', 'generate', 'unhandled']"
