,Issue_id,Priority,Duplicated_issue,Title,Description
10,2677,P3,,"['viewers', 'performance', 'viewer', 'refresh', 'setdata', 'update', 'elements', 'identical']","['follow', 'update', 'element', 'elements', 'different', 'label', 'children', 'newelement', 'oldelement', 'newelement', 'oldelement', 'update', 'elements', 'identical', 'update', 'element', 'elements', 'different', 'label', 'children', 'change', 'tableviewers', 'refresh']"
11,2689,P3,,[],"['region', 'viewers', 'document', 'visible', 'presentation', 'offset', 'offset', 'visible', 'region', 'length', 'length', 'visible', 'region', 'offset', 'properly', 'follow', 'import', 'import', 'import', 'import', 'import', 'import', 'public', 'display', 'display', 'document', 'document', 'textviewer', 'viewer', 'public', 'display', 'display', 'shelldisplay', 'shellsetsize', 'gridlayout', 'mainlayout', 'gridlayout', 'griddata', 'viewer', 'textviewershell', 'swtwrap', 'swtvscroll', 'swthscroll', 'document', 'document', 'documentsetdoes', 'properlyn', 'button', 'button', 'okbutton', 'buttonshell', 'swtpush', 'boolean', 'isregionhidden', 'public', 'public', 'isregionhidden', 'isregionhidden', 'isregionhidden', 'shellopen', 'shellisdisposed', 'displaysleep', 'public', 'static', 'mainstring', 'button', 'shouldnt', 'include', 'string', 'replace', 'listener', 'instance', 'notice', 'character', 'locate', 'display', 'offset', 'offsetlength', 'value']"
12,2775,P3,,"['open', 'editor', 'preview', 'change']","['editor', 'preview', 'specify', 'change', 'button', 'nonnls', 'method', 'public', 'fontfieldeditor', 'string', 'string', 'labeltext', 'string', 'previewtext', 'composite', 'parent']"
13,2778,P1,,['parent'],"['method', 'compositeslams', 'layout', 'parent', 'second', 'buttoncomposite', 'composite', 'buttoncomposite', 'swtleft', 'gridlayout', 'layout', 'gridlayout', 'griddata', 'return', 'buttoncomposite']"
14,2966,P3,,"['access', 'viewer']","['private', 'treeviewer', 'setter', 'access']"
15,4392,P5,,"['scrollbar', 'require']","['follow', 'example', 'columns', 'example', 'gridlayout', 'tableshell', 'swtnone', 'griddata', 'griddata', 'griddata', 'shellopen', 'display', 'display', 'shellgetdisplay', 'shellisdisposed', 'displaysleep', 'happen', 'follow', 'swthscroll', 'swtvscroll', 'tablevoid', 'createwidget', 'composite', 'parent', 'feature', 'windows', 'possible', 'create', 'scroll', 'matter', 'specify', 'hscroll', 'vscroll', 'widget', 'windows', 'create', 'swthscroll', 'swtvscroll', 'computesize', 'call', 'gridlayout', 'calculate', 'need', 'scroll', 'regardless', 'display', 'tablepublic', 'computesize', 'boolean', 'change', 'swtvscroll', 'ossmcxvscroll', 'swthscroll', 'swtdefault', 'height', 'ossmcyhscroll', 'comment', 'computesize', 'add', 'scrollbar', 'indicate', 'answer', 'allow', 'scrollbars', 'widgets', 'scrollbar', 'obscure', 'see', 'scrollbar', 'clip', 'widgets', 'potential', 'scrollbar', 'expect', 'widget', 'problem', 'vertical', 'columns', 'vertical', 'scrollbar', 'actually', 'tack', 'skinny', 'column', 'suspiciously', 'scrollbar', 'problem', 'native', 'provide', 'scrollbars', 'display', 'application', 'doesnt', 'doesnt', 'possible', 'solution', 'boolean', 'application', 'create', 'widget', 'vscroll', 'assume', 'prefer', 'problems', 'solve', 'eclipse', 'problem', 'inactive']"
16,4399,P5,,"['selectstring', 'deselectstring']","['swtall', 'selectstring', 'deselectstring', 'methods', 'setselectionint', 'setselectionint', 'setselectionint', 'select', 'methods', 'selectint', 'selectint', 'selectint', 'inconsistent', 'apply', 'deselect', 'methods', 'priority', 'move', 'inactive']"
17,4405,P5,,"['treedeselectall', 'doesnt']","['run', 'follow', 'expect', 'selection', 'label', 'select', 'comment', 'shellsetsize', 'create', 'treeshell', 'swtborder', 'swtmulti', 'treesetbounds', 'treeitem', 'treeitemtree', 'swtnone', 'rootsettextroot', 'treeitem', 'treeitemroot', 'swtnone', 'tisettext', 'treeitemroot', 'swtnone', 'tisettext', 'treeitemroot', 'swtnone', 'tisettext', 'remember', 'select', 'treeitem', 'remember', 'treeitem', 'remember', 'deselect', 'treedeselectall', 'select', 'replace', 'treeitemroot', 'swtnone', 'tisettextnew', 'comment', 'select', 'shellopen', 'display', 'display', 'shellgetdisplay', 'shellisdisposed', 'displaysleep', 'thank', 'step', 'change', 'slightly', 'visible', 'appear', 'treedeselectall', 'work', 'delete', 'select', 'cause', 'select', 'important', 'problem', 'verifed', 'get', 'selection', 'callback', 'select', 'workaround', 'sequence', 'deselectall', 'dispose', 'thank', 'problem', 'windows', 'select', 'example', 'select', 'windows', 'select', 'get', 'despite', 'platform', 'behavior', 'explanation', 'move', 'inactive']"
18,4407,P5,,"['tabfolder', 'implement']","['provision', 'wrap', 'tabitems', 'wrap', 'swtall', 'tabfolder', 'unimplemented', 'feature']"
19,4419,P5,,"['widgets', 'miss', 'feature']","['miss', 'richtext', 'implementation', 'converter', 'implement', 'progress', 'trackbar', 'redraw', 'widgets', 'implement', 'progressbar', 'scrollbar', 'slider', 'rationalize', 'xerrors', 'turn', 'implement', 'computesize', 'widget', 'swtaix', 'computesize', 'widget', 'implement', 'traversal', 'mnemonics', 'default', 'button', 'modality', 'implement', 'widget', 'password', 'swtverify', 'implement', 'button', 'behaviour', 'button', 'canvas', 'scroll', 'implement', 'object', 'widget', 'dispose', 'handle', 'widget', 'dispose', 'implement', 'checkstyle', 'swtdoubleclick', 'implement', 'setimage', 'implement', 'decorations', 'getsetimage', 'implement', 'zorder', 'widgets', 'change', 'clearselection', 'deprecate', 'public', 'miss', 'fontdialog', 'reference', 'swterror', 'hierarchy', 'windows', 'number', 'status']"
20,4425,P5,,"['listsingle', 'setselectionint', 'doesnt', 'deselect', 'startend']","['second', 'remain', 'select', 'happen', 'swtsingle', 'listshell', 'swtsingle', 'lsetbounds', 'shellopen', 'lgettopindex', 'string', 'lsetitemsitems', 'lselect', 'lsetselection', 'windows']"
21,4429,P5,,['inconsistency'],"['display', 'scrapbook', 'result', 'windows', 'swtmulti', 'string', 'lsetitemsitems', 'method', 'speced', 'return', 'select', 'behaviour', 'incorrect', 'method', 'actually', 'speced', 'return', 'select', 'contain', 'rectangle', 'select', 'return', 'windows', 'rectangle', 'rectangle', 'behaviour', 'correct', 'rationalize', 'behaviour', 'rectangle', 'platforms', 'follow', 'display', 'rectangle', 'swtmulti', 'string', 'lsetitemsitems', 'ssetbounds', 'lsetbounds', 'consult', 'move', 'inactive', 'discrepency', 'select', 'move', 'inactive', 'future', 'review']"
22,4434,P4,,['run'],"['produce', 'selection', 'mistake', 'visible', 'hide', 'exist', 'parent', 'expand', 'unhandled', 'exception', 'typegpf', 'vmstate', 'exceptioncode', 'contextflags', 'offsetindll', 'thread', 'priority', 'submit', 'little', 'class', 'treegpftest', 'treenode', 'treegpftest', 'scavenge', 'examples', 'somewhat', 'familiar', 'run', 'treegpftest', 'window', 'button', 'click', 'button', 'attempt', 'ensure', 'expand', 'selection', 'expand', 'window', 'button', 'actually', 'change', 'dispose', 'treeitem', 'dummynodes', 'expandtree', 'lastitem', 'instead', 'prevent', 'import', 'comibmswtswt', 'import', 'import', 'comibmswtlayout', 'import', 'import', 'comibmswtevents', 'import', 'javautil', 'public', 'treegpftest', 'implement', 'treelistener', 'private', 'private', 'display', 'display', 'protect', 'button', 'runtestbutton', 'private', 'private', 'treenode', 'static', 'private', 'string', 'falsenodetext', 'falsenode', 'static', 'private', 'treedepth', 'static', 'private', 'childrenpernode', 'public', 'static', 'mainstring', 'private', 'treeitem', 'testitem', 'gettestitem', 'treeitem', 'treeitem', 'testitem', 'private', 'treeitem', 'gettestitem', 'treeitem', 'testitem', 'treeitem', 'treegetitems', 'treedepth', 'testitem', 'return', 'testitem', 'public', 'expandtree', 'treeitem', 'treenode', 'treenode', 'itemgetdata', 'vector', 'children', 'nodegetchildren', 'childrensize', 'treenode', 'treenode', 'treeitem', 'nextitem', 'treeitemitem', 'swtnull', 'treeitem', 'dummyitem', 'swtnull', 'private', 'createshell', 'shellsettextgpf', 'example', 'shellsetbounds', 'gridlayout', 'return', 'private', 'treegpftest', 'shellisdisposed', 'shelldispose', 'return', 'private', 'treegpftest', 'createshell', 'display', 'shellgetdisplay', 'shellopen', 'return', 'private', 'treegpftest', 'shellisdisposed', 'displaysleep', 'return', 'private', 'treeshell', 'swtnone', 'griddata', 'griddata', 'griddatafill', 'griddatafill', 'runtestbutton', 'buttonshell', 'swtpush', 'public', 'successful', 'private', 'childrenpernode', 'vector', 'children', 'rootgetchildren', 'childrensize', 'treenode', 'treenode', 'treeitem', 'treeitemtree', 'itemsetdatanext', 'treeitem', 'fakeitem', 'treeitem', 'swtnull', 'public', 'public', 'treeitem', 'treeitem', 'eventitem', 'view', 'allow', 'expansion', 'remove', 'treeitem', 'populate', 'itemgetitems', 'dispose', 'treeitem', 'itemgetitems', 'iitemslength', 'idispose', 'expand', 'expandtree', 'treenode', 'import', 'javautil', 'public', 'treenode', 'vector', 'children', 'vector', 'string', 'nodename', 'static', 'public', 'treenode', 'createtreeint', 'numchildren', 'treenode', 'rootnode', 'treenoderoot', 'childdepth', 'numchildren', 'treenode', 'nextchild', 'numchildren', 'return', 'rootnode', 'public', 'treenodestring', 'setnamename', 'public', 'vector', 'getchildren', 'return', 'children', 'public', 'public', 'string', 'getname', 'return', 'nodename', 'public', 'setnamestring', 'nodename', 'problem', 'expandselect', 'expand', 'window', 'button', 'vajava', 'throw', 'pointer', 'exception', 'happen', 'understand', 'failure', 'example', 'select', 'visible', 'cause', 'expand', 'applications', 'expand', 'callbacks', 'delete', 'children', 'delete', 'application', 'try', 'select', 'understand', 'pointer', 'exception', 'hack', 'avoid', 'pointer', 'exception', 'send', 'expand', 'callbacks', 'tvmselectitem', 'delete', 'select', 'inside', 'expand', 'callback', 'expand', 'select', 'cause', 'windows', 'finally', 'select', 'document', 'limitation', 'update', 'javadoc']"
23,4461,P3,,"['swtexception', 'overwrite', 'printstacktrace']","['exception', 'exception', 'overwrite', 'printstacktrace', 'methods', 'wrap', 'exception', 'swtexception', 'hack', 'workbench', 'instanceof', 'swtexception', 'swtexception', 'swtexceptione', 'throwable', 'swtthrowable']"
24,4462,P4,,"['scrollbar', 'vbarsetmaximum', 'hide']","['execute', 'follow', 'shellswtmenu', 'swtresize', 'swttitle', 'swtvscroll', 'swthscroll', 'scrollbar', 'scrollbar', 'hbarsetmaximum', 'hbargetmaximum', 'comment', 'vbarsetmaximum', 'vbarsetmaximum', 'effect', 'vbargetmaximum', 'vbarsetmaximum', 'second', 'vbargetmaximum', 'vbarsetmaximum', 'effect', 'horizontal', 'scroll', 'visible', 'limitation', 'probably', 'investigate']"
25,4476,P4,,"['syncexec', 'runnables', 'scroll']","['scroll', 'slider', 'example', 'possible', 'syncexec', 'runnables', 'thread', 'scroll', 'release', 'respond', 'slider', 'events', 'scroll', 'widgets', 'create', 'thread', 'assume', 'syncexec', 'appear', 'create', 'separate', 'dispatch', 'events', 'scroll', 'readanddispatch', 'effect', 'wait', 'call', 'special', 'message', 'syncexec', 'runnable', 'windowproc', 'message', 'runnable', 'acceptable', 'behaviour', 'say', 'solution', 'scroll', 'example', 'problem', 'problem', 'vajava', 'context', 'switch', 'callin', 'signal', 'thread', 'easily', 'work', 'elaborate', 'ssqmvm', 'isvajava', 'context', 'switch', 'run', 'runnable', 'thread', 'window', 'window', 'paint', 'native', 'widgets', 'example', 'awtclock', 'screen', 'window', 'create', 'display', 'special', 'default', 'vajava', 'special', 'message', 'special', 'message', 'syncasync', 'message', 'problem', 'scroll', 'problem', 'redrawing', 'problem', 'import', 'comibmswt', 'import', 'import', 'public', 'syncproblem', 'public', 'static', 'mainstring', 'shellsetbounds', 'slider', 'slider', 'slidershell', 'swthorizontal', 'slidersetbounds', 'labelshell', 'swthorizontal', 'labelsetbounds', 'thread', 'public', 'shellisdisposed', 'runnable', 'public', 'gcshell', 'gcfillrectangle', 'gcdispose', 'threadsleep', 'thread', 'public', 'shellisdisposed', 'runnable', 'public', 'labelsettext', 'threadsleep', 'shellisdisposed', 'systemexit', 'everwhere', 'investigate', 'want']"
26,4492,P5,,"['label', 'truncate', 'certain', 'machine']","['certain', 'machine', 'truncate', 'appear', 'default', 'think', 'problem', 'machine', 'test', 'machine', 'behavior', 'create', 'labelcomposite', 'swtleft', 'griddata', 'labeldata', 'griddata', 'return', 'composite', 'create', 'create', 'follow', 'composite', 'entrygroup', 'swtnone', 'gridlayout', 'layout', 'gridlayout', 'return', 'entrygroup', 'machine', 'test', 'settings', 'mortier', 'microsoft', 'windows', 'family', 'step', 'color', 'compatible', 'microsoft', 'windows', 'family', 'step', 'color', 'compatible', 'step', 'feature', 'problem', 'gridlayout']"
27,4494,P5,,"['colordialog', 'doesnt', 'vajava']","['reproduce', 'program', 'button', 'dialog', 'doesnt', 'package', 'import', 'comibmswt', 'import', 'comibmswtevents', 'import', 'import', 'public', 'colordialogtest', 'button', 'button', 'public', 'colordialogtest', 'public', 'colordialogtest', 'shellisdisposed', 'shelldispose', 'button', 'return', 'public', 'static', 'mainstring', 'public', 'colordialogtest', 'shellsettext', 'dialog', 'shellsetsize', 'swtresize', 'listener', 'public', 'handleevent', 'resizeshell', 'button', 'buttonshell', 'swtpush', 'dialog', 'public', 'colordialog', 'dialog', 'dialogopen', 'shellopen', 'return', 'resizeshell', 'rectangle', 'buttonsetbounds', 'rectwidth', 'rectheight', 'public', 'colordialogtest', 'display', 'display', 'shellgetdisplay', 'shellisdisposed', 'displaysleep', 'return', 'retest', 'suspect']"
28,4508,P5,,"['viewer', 'selection', 'discontinue']","['selection', 'viewer', 'columns', 'provide', 'selection', 'indication', 'discontinue', 'probably', 'comment', 'problem', 'problem', 'columns', 'shift', 'probably', 'cause', 'platform', 'sample', 'simple', 'change', 'swtmulti', 'tablecolumn', 'tablecolumn', 'setwidth', 'tablecolumn', 'tablecolumn', 'setwidth', 'tableitem', 'tableitem', 'itemsettext', 'string', 'itemsetimage', 'itemsetimage', 'shellopen', 'tablesetsize', 'second', 'column', 'second', 'column', 'second', 'column', 'windows', 'defer', 'preview', 'provide', 'workaround', 'apparently', 'tableitem', 'reserve', 'column', 'subclassed', 'provide', 'implementation', 'updateitem', 'safely', 'number', 'tasklist', 'columns', 'display', 'description', 'mark', 'future', 'reference', 'understand', 'native', 'control', 'unfortunately', 'behave', 'properly', 'write', 'custom', 'widget']"
29,4509,P4,,"['select', 'widget', 'enable']","['dragdetect', 'widget', 'drag', 'receive', 'longer', 'select', 'widget', 'dragdetect', 'selection', 'happen', 'smalltalk', 'private', 'answer', 'selection', 'interfere', 'import', 'comibmswtdnd', 'import', 'comibmswt', 'import', 'comibmswtlayout', 'import', 'public', 'public', 'static', 'string', 'filllayout', 'textshell', 'swtmulti', 'operations', 'dnddropmove', 'dnddropcopy', 'dnddroplink', 'dragsource', 'dragsource', 'dragsourcetext', 'operations', 'listener', 'public', 'eventdata', 'public', 'listener', 'public', 'shellopen', 'display', 'display', 'shellgetdisplay', 'shellisdisposed', 'displaysleep', 'support', 'select', 'widgets']"
30,4520,P5,,"['insert', 'proportional', 'number', 'columns']","['insert', 'proportional', 'number', 'columns', 'column', 'update', 'separate', 'settext', 'setimage', 'native', 'example', 'insert', 'entries', 'column', 'columns', 'notice', 'method', 'settextstring', 'thank', 'number', 'measurement', 'add', 'statements', 'viewer', 'standalone', 'benchmark', 'optimize', 'optimize', 'run', 'provide', 'example', 'necessary', 'example', 'better', 'obvious', 'reason', 'optimize', 'talk', 'package', 'import', 'comibmswt', 'import', 'public', 'public', 'static', 'mainstring', 'tableshell', 'swtnone', 'tablecolumn', 'column', 'swtnone', 'columnsetwidth', 'tableitem', 'shellsetbounds', 'tablesetbounds', 'load', 'memory', 'commit', 'tableitemtable', 'swtnone', 'itemsettext', 'tableremoveall', 'systemgc', 'tableitemtable', 'swtnone', 'itemsettext', 'need', 'column', 'tableremoveall', 'column', 'swtnone', 'columnsetwidth', 'column', 'swtnone', 'columnsetwidth', 'tableitemtable', 'swtnone', 'itemsettext', 'itemsettext', 'itemsettext', 'need', 'columns', 'search', 'result', 'column', 'search', 'match', 'doesnt', 'match', 'second', 'currently', 'second', 'change', 'search', 'single', 'column']"
31,4521,P4,,"['displaysyncexec', 'process', 'native', 'events']","['attach', 'test', 'problem', 'occur', 'syncexec', 'asyncexec', 'problem', 'show', 'thread', 'priority', 'normpriority', 'change', 'priority', 'problem', 'package', 'import', 'comibmswt', 'import', 'comibmswtevents', 'import', 'comibmswtlayout', 'import', 'public', 'button', 'button', 'public', 'public', 'shellisdisposed', 'shelldispose', 'return', 'public', 'shellsettext', 'example', 'shellsetsize', 'gridlayout', 'tableshell', 'swtborder', 'griddata', 'griddata', 'gdfill', 'gdfill', 'tablecolumn', 'swtnone', 'setwidth', 'settextcolumn', 'tablecolumn', 'swtnone', 'setwidth', 'settextcolumn', 'tableitem', 'tableitemtable', 'swtnone', 'itemsettext', 'itemsettext', 'public', 'select', 'shellopen', 'return', 'public', 'display', 'display', 'shellgetdisplay', 'shellisdisposed', 'displaysleep', 'return', 'public', 'static', 'window', 'display', 'display', 'problem', 'thread', 'thread', 'threadnew', 'runnable', 'public', 'counter', 'runnable', 'runnable', 'public', 'counter', 'counter', 'produce', 'counter', 'producer', 'problem', 'threadstart', 'windowrunclose', 'example', 'windows', 'priorities', 'behaviour', 'selection', 'events', 'get', 'process', 'expect', 'happen', 'thread', 'relative', 'priority', 'change', 'example', 'thread', 'normpriority', 'thread', 'priority', 'events', 'process', 'regularly', 'miss', 'behavior', 'machine', 'priority', 'thread', 'normpriority', 'general', 'follow', 'problem', 'example', 'thread', 'have', 'display', 'thread', 'process', 'events', 'thread', 'thread', 'second', 'thread', 'runnable', 'synchronously', 'thread', 'thread', 'producer', 'thread', 'follow', 'behavior', 'thread', 'activate', 'producer', 'thread', 'runnable', 'thread', 'runnable', 'post', 'syncexec', 'producer', 'thread', 'runnable', 'execute', 'thread', 'execute', 'method', 'thread', 'active', 'runnable', 'execute', 'lookrun', 'synchronize', 'finish', 'thread', 'schedule', 'probably', 'schedule', 'thread', 'synchronize', 'notifyall', 'producer', 'thread', 'activate', 'produce', 'runnable', 'synchronously', 'activate', 'thread', 'dowhiletrue', 'remove', 'runnable', 'message', 'produce', 'thread', 'create', 'execute', 'runnable', 'produce', 'block', 'native', 'events', 'method', 'problem', 'behaviour', 'native', 'events', 'create', 'runnables', 'post', 'guarantee', 'activation', 'thread', 'syncexec', 'native', 'events', 'native', 'work', 'thread', 'leave', 'method', 'opinion', 'happen', 'thread', 'lowpriority', 'asyncexec', 'instead', 'syncexec', 'doesnt', 'change', 'general', 'asyncexec', 'thread', 'activate', 'native', 'events', 'process', 'action', 'unable', 'eclipse', 'reproduce', 'problem', 'claim', 'unable', 'reproduce', 'problem', 'understand']"
32,4530,P5,,"['richtext', 'resize', 'reset']","['resize', 'scroll', 'longer', 'neccessary', 'disable', 'scroll', 'disable', 'change', 'import', 'comibmswt', 'import', 'comibmswtevents', 'import', 'import', 'comibmswtlayout', 'import', 'public', 'richtext', 'create', 'gridlayout', 'layout', 'gridlayout', 'griddata', 'griddata', 'richtextshell', 'swtmulti', 'swthorizontal', 'swtvertical', 'specfill', 'specfill', 'editsettextline', 'rnline', 'rnline', 'rnline', 'rnline', 'rnline', 'rnline', 'rnline', 'rnline', 'rnline', 'rnline', 'rnline', 'rnline', 'rnline', 'shellopen', 'shellsetsize', 'editsettopindex', 'public', 'static', 'mainstring', 'arguments', 'prcreate', 'display', 'display', 'shellgetdisplay', 'shellisdisposed', 'displaysleep', 'notice', 'behaviour', 'wordpad', 'feature', 'control', 'important', 'breakpoint', 'indicators', 'markers', 'happen', 'people', 'source', 'position', 'scroll', 'location', 'annoyance', 'scroll', 'track', 'windows', 'occur', 'richtext', 'widget', 'scroll', 'appear', 'disappear', 'necessary', 'widget', 'reproduce', 'wordpadexe', 'consistent', 'widget', 'people', 'expect', 'scroll', 'widget', 'static', 'test', 'subtle', 'break', 'interest', 'eclipse', 'switch', 'styledtext']"
33,4533,P5,,"['cheese', 'resize', 'toolbar']","['retesting', 'method', 'suggest', 'include', 'example', 'resize', 'toolbar', 'visible', 'toolbar', 'slightly', 'bigger', 'notice', 'break', 'resize', 'toolbar', 'wrap', 'require', 'image', 'vertical', 'package', 'import', 'comibmswt', 'import', 'import', 'public', 'public', 'static', 'mainstring', 'display', 'display', 'imagedisplay', 'shelldisplay', 'toolbar', 'toolbar', 'toolbarshell', 'swtflat', 'swtwrap', 'textshell', 'swtborder', 'swthscroll', 'swtvscroll', 'combotoolbar', 'swtnull', 'comboadditem', 'toolitemtoolbar', 'toolitemtoolbar', 'swtseparator', 'toolitem', 'toolitemtoolbar', 'swtseparator', 'itemsetwidth', 'toolitemtoolbar', 'swtseparator', 'toolitemtoolbar', 'toolbarpack', 'listener', 'resizelistener', 'listener', 'public', 'toolbargetsize', 'rectangle', 'toolheight', 'toolbargetsizey', 'rectangle', 'itemrect', 'getbounds', 'toolheight', 'itemrecty', 'itemrectheight', 'toolheight', 'rectwidth', 'rectheight', 'toolheight', 'resizelistener', 'shellsetsize', 'shellopen', 'shellisdisposed', 'displaysleep', 'imagedispose', 'platform', 'problem']"
